season,week,season_type,team,opponent_team,player_id,player_name,position,attempts,completions,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_air_yards,passing_yards_after_catch,receiving_air_yards,receiving_yards_after_catch
2020,1,REG,LA,DAL,00-0024270,A.Whitworth,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TEN,DEN,00-0024333,S.Gostkowski,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0024417,S.Koch,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0025394,A.Peterson,RB,0,0,0,0,0,14,93,0,3,3,21,0,0,0,2,19
2020,1,REG,CHI,DET,00-0025396,T.Ginn,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0
2020,1,REG,SEA,ATL,00-0025418,G.Olsen,TE,0,0,0,0,0,0,0,0,4,4,24,1,0,0,19,5
2020,1,REG,NE,MIA,00-0025565,N.Folk,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,GB,MIN,00-0025580,M.Crosby,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TEN,DEN,00-0025825,B.Kern,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0026035,D.Amendola,WR,0,0,0,0,0,0,0,0,7,5,81,0,0,0,67,22
2020,1,REG,ATL,SEA,00-0026143,M.Ryan,QB,54,37,450,2,1,1,-1,0,0,0,0,0,524,106,0,0
2020,1,REG,PHI,WAS,00-0026189,D.Jackson,WR,0,0,0,0,0,0,0,0,7,2,46,0,0,0,214,7
2020,1,REG,BAL,CLE,00-0026190,C.Campbell,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0026498,M.Stafford,QB,42,24,297,1,1,5,23,0,0,0,0,0,372,129,0,0
2020,1,REG,MIN,GB,00-0026516,B.Colquitt,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYJ,BUF,00-0026564,S.McLendon,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYG,PIT,00-0026858,G.Gano,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0026968,R.Succop,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0026990,M.Jenkins,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0027029,L.McCoy,RB,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,-1
2020,1,REG,NO,TB,00-0027061,J.Cook,TE,0,0,0,0,0,0,0,0,7,5,80,0,0,0,76,19
2020,1,REG,CIN,LAC,00-0027103,K.Huber,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0027114,T.Morstead,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0027136,J.McCourty,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0027150,J.Edelman,WR,0,0,0,0,0,1,23,0,7,5,57,0,0,0,61,22
2020,1,REG,BAL,CLE,00-0027539,A.Levine,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0027557,M.Cox,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0027647,D.McCourty,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0027656,R.Gronkowski,TE,0,0,0,0,0,0,0,0,3,2,11,0,0,0,22,16
2020,1,REG,CIN,LAC,00-0027662,C.Dunlap,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0027685,E.Sanders,WR,0,0,0,0,0,0,0,0,5,3,15,1,0,0,24,6
2020,1,REG,ARI,SF,00-0027686,C.Peters,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0027691,A.Roberts,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0027696,J.Graham,TE,0,0,0,0,0,0,0,0,7,3,25,1,0,0,37,13
2020,1,REG,DAL,LA,00-0027701,E.Griffen,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0027855,N.Suh,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PIT,NYG,00-0027860,J.Haden,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PIT,NYG,00-0027862,T.Alualu,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PHI,WAS,00-0027865,B.Graham,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0027867,J.Pierre-Paul,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0027869,M.Iupati,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DEN,TEN,00-0027872,K.Jackson,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0027881,J.Hughes,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0027882,P.Robinson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0027885,L.Joseph,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0027914,A.Sendejo,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0027939,C.Newton,QB,19,15,155,0,0,15,75,2,0,0,0,0,101,88,0,0
2020,1,REG,CIN,LAC,00-0027942,A.Green,WR,0,0,0,0,0,0,0,0,9,5,51,0,0,0,132,12
2020,1,REG,ARI,SF,00-0027943,P.Peterson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ATL,SEA,00-0027944,J.Jones,WR,0,0,0,0,0,0,0,0,12,9,157,0,0,0,188,28
2020,1,REG,DAL,LA,00-0027945,A.Smith,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DAL,LA,00-0027947,T.Smith,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,HOU,KC,00-0027949,J.Watt,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,WAS,PHI,00-0027954,R.Kerrigan,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0027958,A.Clayborn,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0027962,C.Jordan,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0027965,J.Smith,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0027966,M.Ingram,RB,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0
2020,1,REG,PIT,NYG,00-0027969,C.Heyward,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,MIN,GB,00-0027981,K.Rudolph,TE,0,0,0,0,0,0,0,0,2,2,28,0,0,0,22,6
2020,1,REG,HOU,KC,00-0028002,R.Cobb,WR,0,0,0,0,0,0,0,0,3,2,23,0,0,0,11,21
2020,1,REG,IND,JAX,00-0028008,J.Houston,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DEN,TEN,00-0028015,J.Casey,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0028037,K.Wright,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ATL,SEA,00-0028042,L.Stocker,TE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
2020,1,REG,KC,HOU,00-0028074,A.Sherman,FB,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0028075,B.Skrine,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYG,PIT,00-0028087,D.Lewis,RB,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2020,1,REG,SF,ARI,00-0028092,R.Sherman,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0028103,P.McPhee,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0028118,T.Taylor,QB,30,16,208,0,0,6,7,0,0,0,0,0,335,80,0,0
2020,1,REG,PHI,WAS,00-0028129,J.Kelce,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0028142,V.Green,TE,0,0,0,0,0,0,0,0,2,1,10,0,0,0,11,4
2020,1,REG,JAX,IND,00-0028149,B.Miller,FB,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1,3
2020,1,REG,NE,MIA,00-0028171,L.Guy,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0028180,M.Smith,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0028224,C.Harris Jr.,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYJ,BUF,00-0028237,C.Hogan,WR,0,0,0,0,0,0,0,0,4,1,0,0,0,0,49,0
2020,1,REG,CIN,LAC,00-0028278,J.Bynes,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0028339,M.Addison,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SF,ARI,00-0028374,K.Nelson,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,WAS,PHI,00-0028411,D.Inman,WR,0,0,0,0,0,0,0,0,5,2,21,0,0,0,70,4
2020,1,REG,MIN,GB,00-0028660,D.Bailey,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DAL,LA,00-0028664,C.Jones,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LA,DAL,00-0028872,J.Hekker,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PHI,WAS,00-0028899,R.McLeod,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0028924,Ta.Gipson,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0028932,L.Fort,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0029000,C.Beasley,WR,0,0,0,0,0,0,0,0,7,4,58,0,0,0,48,14
2020,1,REG,CAR,LV,00-0029061,J.Stanford,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LV,CAR,00-0029119,D.Carrier,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0029193,B.Irvin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CAR,LV,00-0029212,T.Whitehead,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0029249,M.Ingram III,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0029255,B.Wagner,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0029261,C.Hayward Jr.,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0029263,R.Wilson,QB,35,31,322,4,0,3,29,0,0,0,0,0,205,160,0,0
2020,1,REG,CIN,LAC,00-0029284,M.Daniels,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0029293,M.Jones,WR,0,0,0,0,0,0,0,0,8,4,55,0,0,0,70,18
2020,1,REG,PHI,WAS,00-0029412,V.Curry,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CIN,LAC,00-0029421,R.Bullock,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0029542,S.Gilmore,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ARI,SF,00-0029560,D.Kirkpatrick,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0029562,L.David,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PHI,WAS,00-0029568,M.Jackson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0029577,D.Trevathan,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ARI,SF,00-0029585,C.Jones,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0029586,D.Wolfe,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0029597,J.Tucker,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,MIN,GB,00-0029604,K.Cousins,QB,25,19,259,2,1,4,34,0,0,0,0,0,267,72,0,0
2020,1,REG,MIN,GB,00-0029606,H.Smith,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0029607,D.Davis,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,IND,JAX,00-0029608,T.Hilton,WR,0,0,0,0,0,0,0,0,9,4,53,0,0,0,109,1
2020,1,REG,DAL,LA,00-0029621,G.Zuerlein,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LA,DAL,00-0029630,M.Brockers,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DAL,LA,00-0029641,T.Crawford,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,HOU,KC,00-0029643,W.Mercilus,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LV,CAR,00-0029647,K.Wilber,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PHI,WAS,00-0029653,F.Cox,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0029657,A.Hicks,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0029665,R.Griffin,QB,1,1,9,0,0,1,-1,0,0,0,0,0,5,4,0,0
2020,1,REG,NO,TB,00-0029681,J.Jenkins,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DAL,LA,00-0029688,D.Poe,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,HOU,KC,00-0029692,B.Anger,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0029693,O.Vernon,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TEN,DEN,00-0029701,R.Tannehill,QB,43,29,249,2,0,3,14,0,0,0,0,0,266,96,0,0
2020,1,REG,HOU,KC,00-0029738,D.Fells,TE,0,0,0,0,0,0,0,0,2,2,19,0,0,0,6,13
2020,1,REG,ARI,SF,00-0029747,C.Banjo,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0029764,C.Davis,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DEN,TEN,00-0029822,B.McManus,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TEN,DEN,00-0029869,W.Compton,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DEN,TEN,00-0029890,M.Purcell,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SF,ARI,00-0029892,K.Juszczyk,FB,0,0,0,0,0,1,7,0,2,1,41,0,0,0,20,23
2020,1,REG,JAX,IND,00-0029946,A.Jones,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ATL,SEA,00-0029955,L.Reynolds,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0030010,B.Copeland,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,MIN,GB,00-0030035,A.Thielen,WR,0,0,0,0,0,0,0,0,8,6,110,2,0,0,143,2
2020,1,REG,PHI,WAS,00-0030041,N.Robey,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TEN,DEN,00-0030060,K.Vaccaro,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PHI,WAS,00-0030061,Z.Ertz,TE,0,0,0,0,0,0,0,0,7,3,18,1,0,0,57,4
2020,1,REG,PHI,WAS,00-0030062,D.Slay,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LV,CAR,00-0030063,J.Hankins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,WAS,PHI,00-0030064,J.Bostic,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0030069,Da.Moore,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0030070,J.Jenkins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0030076,J.Tretter,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,HOU,KC,00-0030085,K.Stills,WR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0
2020,1,REG,BUF,NYJ,00-0030090,M.Hyde,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DEN,TEN,00-0030092,S.Martin,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,WAS,PHI,00-0030098,D.Hopkins,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYJ,BUF,00-0030108,R.Griffin,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0030114,J.Poyer,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,WAS,PHI,00-0030140,T.Way,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0030148,D.Square,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0030155,D.Harris,TE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
2020,1,REG,NYJ,BUF,00-0030161,B.McDougald,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,IND,JAX,00-0030181,J.Doyle,TE,0,0,0,0,0,0,0,0,4,3,49,0,0,0,43,18
2020,1,REG,NO,TB,00-0030216,J.Hill,TE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0
2020,1,REG,DEN,TEN,00-0030228,A.Bouye,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LAC,CIN,00-0030279,K.Allen,WR,0,0,0,0,0,0,0,0,8,4,37,0,0,0,88,24
2020,1,REG,NE,MIA,00-0030288,R.Burkhead,RB,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,0
2020,1,REG,SEA,ATL,00-0030380,B.Mayowa,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0030383,D.Harmon,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,TB,NO,00-0030386,W.Gholston,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,JAX,IND,00-0030404,C.Thompson,RB,0,0,0,0,0,0,0,0,2,2,6,0,0,0,2,4
2020,1,REG,NYG,PIT,00-0030411,L.Ryan,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0030421,J.Collins,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,LA,DAL,00-0030431,R.Woods,WR,0,0,0,0,0,1,14,0,8,6,105,0,0,0,18,87
2020,1,REG,PIT,NYG,00-0030434,V.Williams,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NE,MIA,00-0030442,J.Simon,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NYG,PIT,00-0030443,L.Toilolo,TE,0,0,0,0,0,0,0,0,1,1,13,0,0,0,5,8
2020,1,REG,CAR,LV,00-0030448,K.Short,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0030449,M.Hunt,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CIN,LAC,00-0030456,G.Bernard,RB,0,0,0,0,0,1,7,0,5,4,21,0,0,0,-3,23
2020,1,REG,KC,HOU,00-0030459,T.Mathieu,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BUF,NYJ,00-0030463,A.Klein,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,PIT,NYG,00-0030470,V.McDonald,TE,0,0,0,0,0,0,0,0,2,1,3,0,0,0,3,1
2020,1,REG,SF,ARI,00-0030472,J.Reed,TE,0,0,0,0,0,0,0,0,2,2,12,0,0,0,5,7
2020,1,REG,NYJ,BUF,00-0030496,L.Bell,RB,0,0,0,0,0,6,14,0,2,2,32,0,0,0,18,14
2020,1,REG,DET,CHI,00-0030500,N.Williams,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,KC,HOU,00-0030503,A.Okafor,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,KC,HOU,00-0030506,T.Kelce,TE,0,0,0,0,0,0,0,0,6,6,50,1,0,0,14,36
2020,1,REG,BAL,CLE,00-0030511,B.Williams,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0030513,L.Murray,RB,0,0,0,0,0,15,48,0,1,0,0,0,0,0,0,0
2020,1,REG,JAX,IND,00-0030549,T.Eifert,TE,0,0,0,0,0,0,0,0,1,1,8,0,0,0,1,7
2020,1,REG,CHI,DET,00-0030558,B.Mingo,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DET,CHI,00-0030562,D.Trufant,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ARI,SF,00-0030564,D.Hopkins,WR,0,0,0,0,0,0,0,0,16,14,151,0,0,0,103,67
2020,1,REG,NO,TB,00-0030566,D.Swearinger,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,JAX,IND,00-0030572,D.Hayden,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CLE,BAL,00-0030573,S.Richardson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,IND,JAX,00-0030575,X.Rhodes,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0030578,C.Patterson,RB,0,0,0,0,0,4,19,0,1,1,12,0,0,0,3,9
2020,1,REG,ARI,SF,00-0030585,J.Pugh,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,BAL,CLE,00-0030663,W.Snead,WR,0,0,0,0,0,0,0,0,4,4,64,1,0,0,44,20
2020,1,REG,KC,HOU,00-0030665,D.Sorensen,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,NO,TB,00-0030670,B.Fowler,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,DAL,LA,00-0030761,J.Thomas,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,SF,ARI,00-0030946,K.Hyder,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,ATL,SEA,00-0030968,K.Smith,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,HOU,KC,00-0030997,Z.Fulton,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0031040,K.Mack,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,REG,CHI,DET,00-0031041,K.Fuller,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
