season,week,season_type,team,opponent_team,player_id,player_name,position,attempts,completions,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_air_yards,passing_yards_after_catch,receiving_air_yards,receiving_yards_after_catch
2023,1,REG,BAL,HOU,00-0029592,K.Zeitler,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0029597,J.Tucker,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIN,TB,00-0029604,K.Cousins,QB,44,33,344,2,1,3,7,0,0,0,0,0,298,145,0,0
2023,1,REG,MIN,TB,00-0029606,H.Smith,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NO,TEN,00-0029607,D.Davis,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYJ,BUF,00-0029621,G.Zuerlein,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PHI,NE,00-0029653,F.Cox,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DAL,NYG,00-0029692,B.Anger,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TEN,NO,00-0029701,R.Tannehill,QB,34,16,198,0,3,3,5,0,0,0,0,0,310,124,0,0
2023,1,REG,MIN,TB,00-0029714,A.DePaola,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,JAX,IND,00-0029822,B.McManus,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0029890,M.Purcell,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CAR,ATL,00-0030035,A.Thielen,WR,0,0,0,0,0,0,0,0,2,2,12,0,0,0,9,3
2023,1,REG,ARI,WAS,00-0030061,Z.Ertz,TE,0,0,0,0,0,0,0,0,10,6,21,0,0,0,56,6
2023,1,REG,PHI,NE,00-0030062,D.Slay,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DAL,NYG,00-0030063,J.Hankins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CLE,CIN,00-0030068,M.Goodwin,WR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,86,0
2023,1,REG,BUF,NYJ,00-0030090,M.Hyde,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0030092,S.Martin,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CLE,CIN,00-0030098,D.Hopkins,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0030114,J.Poyer,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,WAS,ARI,00-0030140,T.Way,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0030279,K.Allen,WR,0,0,0,0,0,2,6,0,9,6,76,0,0,0,105,26
2023,1,REG,LA,SEA,00-0030332,B.Maher,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TB,MIN,00-0030386,W.Gholston,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0030431,R.Woods,WR,0,0,0,0,0,0,0,0,10,6,57,0,0,0,75,21
2023,1,REG,NO,TEN,00-0030459,T.Mathieu,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0030500,N.Williams,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0030513,L.Murray,RB,0,0,0,0,0,2,8,0,2,1,9,0,0,0,4,8
2023,1,REG,TEN,NO,00-0030564,D.Hopkins,WR,0,0,0,0,0,0,0,0,13,7,65,0,0,0,130,5
2023,1,REG,SEA,LA,00-0030565,G.Smith,QB,26,16,112,1,0,1,6,0,0,0,0,0,127,71,0,0
2023,1,REG,SF,PIT,00-0030946,K.Hyder,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0030957,C.Kreiter,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,ATL,CAR,00-0030968,K.Smith,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0031040,K.Mack,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0031054,D.Jones,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TB,MIN,00-0031101,S.Barrett,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0031136,C.Boswell,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CHI,GB,00-0031203,C.Santos,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0031235,O.Beckham,WR,0,0,0,0,0,0,0,0,3,2,37,0,0,0,39,1
2023,1,REG,DAL,NYG,00-0031236,B.Cooks,WR,0,0,0,0,0,0,0,0,4,2,22,0,0,0,40,2
2023,1,REG,TEN,NO,00-0031254,D.Autry,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,WAS,ARI,00-0031260,L.Thomas,TE,0,0,0,0,0,0,0,0,8,4,43,0,0,0,47,12
2023,1,REG,CLE,CIN,00-0031270,S.Harris,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NO,TEN,00-0031280,D.Carr,QB,33,23,305,1,1,3,4,0,0,0,0,0,378,103,0,0
2023,1,REG,NYJ,BUF,00-0031296,C.Mosley,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0031330,M.Moses,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LV,DEN,00-0031345,J.Garoppolo,QB,26,20,200,2,1,9,11,0,0,0,0,0,183,62,0,0
2023,1,REG,DAL,NYG,00-0031357,C.Goodwin,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0031364,J.Clowney,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,KC,DET,00-0031376,J.McKinnon,RB,0,0,0,0,0,0,0,0,2,1,10,0,0,0,5,4
2023,1,REG,LV,DEN,00-0031381,D.Adams,WR,0,0,0,0,0,0,0,0,9,6,66,0,0,0,95,3
2023,1,REG,LA,SEA,00-0031388,A.Donald,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0031404,A.Phillips,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TB,MIN,00-0031408,M.Evans,WR,0,0,0,0,0,0,0,0,10,6,66,1,0,0,120,12
2023,1,REG,DAL,NYG,00-0031411,D.Lawrence,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CLE,CIN,00-0031426,J.Bitonio,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0031428,A.Robinson,WR,0,0,0,0,0,0,0,0,8,5,64,0,0,0,57,26
2023,1,REG,DEN,LV,00-0031484,C.Manhertz,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SEA,LA,00-0031492,J.Myers,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CLE,CIN,00-0031544,A.Cooper,WR,0,0,0,0,0,0,0,0,7,3,37,0,0,0,122,1
2023,1,REG,CAR,ATL,00-0031550,S.Thompson,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0031554,E.Kendricks,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0031557,J.Phillips,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIN,TB,00-0031565,D.Hunter,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CLE,CIN,00-0031576,Z.Smith,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0031581,M.Glowinski,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,ATL,CAR,00-0031583,G.Jarrett,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYJ,BUF,00-0031584,A.Amos,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0031588,S.Diggs,WR,0,0,0,0,0,0,0,0,13,10,102,1,0,0,135,28
2023,1,REG,DEN,LV,00-0031595,M.Burton,FB,0,0,0,0,0,0,0,0,1,1,3,0,0,0,3,0
2023,1,REG,WAS,ARI,00-0031596,D.Mayo,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SEA,LA,00-0031608,Q.Diggs,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0031610,D.Waller,TE,0,0,0,0,0,0,0,0,5,3,36,0,0,0,40,14
2023,1,REG,MIA,LAC,00-0031687,R.Mostert,RB,0,0,0,0,0,10,37,1,2,2,13,0,0,0,1,12
2023,1,REG,LV,DEN,00-0031763,D.Carter,WR,0,0,0,0,0,0,0,0,1,1,5,0,0,0,-2,7
2023,1,REG,CAR,ATL,00-0031785,T.Hill,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CAR,ATL,00-0031795,D.Williams,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0031898,A.Singleton,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0031933,L.Williams,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,GB,CHI,00-0031935,P.Smith,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,WAS,ARI,00-0031941,J.Crowder,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0031957,R.Nunez-Roches,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DAL,NYG,00-0032052,D.Fowler,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,KC,DET,00-0032062,B.Bell,TE,0,0,0,0,0,0,0,0,3,2,12,1,0,0,13,8
2023,1,REG,ATL,CAR,00-0032065,B.Pinion,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032103,D.Perryman,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LV,DEN,00-0032104,A.Abdullah,RB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0
2023,1,REG,JAX,IND,00-0032107,A.Blackson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0032109,K.Alexander,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0032127,M.Golden,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIN,TB,00-0032129,J.Hicks,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,ATL,CAR,00-0032146,B.Dupree,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032150,S.Nelson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SF,PIT,00-0032164,A.Armstead,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LV,DEN,00-0032165,M.Peters,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0032195,R.Darby,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0032197,R.Gregory,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0032200,T.Montgomery,WR,0,0,0,0,0,1,7,0,3,2,9,0,0,0,27,11
2023,1,REG,DEN,LV,00-0032208,P.Dorsett,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0
2023,1,REG,DEN,LV,00-0032210,F.Clark,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SEA,LA,00-0032211,T.Lockett,WR,0,0,0,0,0,0,0,0,4,2,10,0,0,0,48,1
2023,1,REG,KC,DET,00-0032217,D.Smith,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,ARI,WAS,00-0032222,D.Humphries,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYJ,BUF,00-0032234,L.Tomlinson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,IND,JAX,00-0032378,D.Buckner,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIA,LAC,00-0032379,E.Apple,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032380,L.Tunsil,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0032382,K.Neal,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0032385,S.Shepard,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0
2023,1,REG,SEA,LA,00-0032387,Ja.Reed,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LV,DEN,00-0032392,A.Hooper,TE,0,0,0,0,0,0,0,0,1,1,20,0,0,0,19,1
2023,1,REG,TEN,NO,00-0032398,C.Moore,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0
2023,1,REG,PIT,SF,00-0032399,M.Killebrew,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,GB,CHI,00-0032401,D.Campbell,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032402,H.Ridgeway,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIN,TB,00-0032412,D.Lowry,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0032415,M.Judon,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYJ,BUF,00-0032416,Q.Jefferson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CIN,CLE,00-0032424,D.Reader,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0032442,E.Roberts,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DAL,NYG,00-0032454,J.Kearse,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TEN,NO,00-0032463,K.Peko,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DET,KC,00-0032464,K.Raymond,WR,0,0,0,0,0,0,0,0,1,1,20,0,0,0,17,3
2023,1,REG,CIN,CLE,00-0032521,M.Hilton,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0032569,W.Lutz,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0032574,M.Pierce,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0032580,Jo.Jones,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,JAX,IND,00-0032667,R.Robertson-Harris,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032677,C.Littleton,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SF,PIT,00-0032701,J.Brendel,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032726,K.Fairbairn,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0032759,S.Rankins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0032763,A.Johnson,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TEN,NO,00-0032764,D.Henry,RB,0,0,0,0,0,15,63,0,3,2,56,0,0,0,-17,66
2023,1,REG,NO,TEN,00-0032765,M.Thomas,WR,0,0,0,0,0,0,0,0,8,5,61,0,0,0,78,3
2023,1,REG,NE,PHI,00-0032803,J.Mills,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NYG,DAL,00-0032889,As.Robinson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PHI,NE,00-0032890,J.Bradberry,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIN,TB,00-0032918,C.Ham,FB,0,0,0,0,0,0,0,0,3,2,7,0,0,0,1,9
2023,1,REG,ARI,WAS,00-0032933,A.Hamilton,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CAR,ATL,00-0032939,V.Bell,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0032943,R.Dixon,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,PIT,SF,00-0032954,I.Seumalo,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BAL,HOU,00-0032965,R.Stanley,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DEN,LV,00-0032971,J.Simmons,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CIN,CLE,00-0033009,T.Boyd,WR,0,0,0,0,0,0,0,0,3,2,10,0,0,0,8,1
2023,1,REG,HOU,BAL,00-0033038,E.Murray,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIA,LAC,00-0033040,T.Hill,WR,0,0,0,0,0,0,0,0,15,11,215,2,0,0,227,52
2023,1,REG,NE,PHI,00-0033045,E.Elliott,RB,0,0,0,0,0,7,29,0,7,5,14,0,0,0,-25,28
2023,1,REG,NYG,DAL,00-0033046,J.Ward,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIA,LAC,00-0033050,X.Howard,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,ATL,CAR,00-0033051,D.Onyemata,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NO,TEN,00-0033063,Z.Wood,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,JAX,IND,00-0033064,A.Gotsis,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CHI,GB,00-0033066,A.Billings,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0033072,L.Floyd,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,MIA,LAC,00-0033073,E.Ogbah,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DAL,NYG,00-0033077,D.Prescott,QB,24,13,143,0,0,1,6,0,0,0,0,0,161,71,0,0
2023,1,REG,WAS,ARI,00-0033084,K.Fuller,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0033090,H.Henry,TE,0,0,0,0,0,0,0,0,6,5,56,1,0,0,62,7
2023,1,REG,MIN,TB,00-0033093,J.Bullard,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,BUF,NYJ,00-0033096,S.Lawson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SEA,LA,00-0033103,A.Burns,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,DET,KC,00-0033106,J.Goff,QB,35,22,253,1,0,5,-1,0,0,0,0,0,238,109,0,0
2023,1,REG,SF,PIT,00-0033109,J.Hargrave,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LA,SEA,00-0033110,T.Higbee,TE,0,0,0,0,0,0,0,0,3,3,49,0,0,0,37,12
2023,1,REG,GB,CHI,00-0033120,K.Clark,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CHI,GB,00-0033123,Y.Ngakoue,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,HOU,BAL,00-0033131,M.Collins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,TEN,NO,00-0033132,K.Byard,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,LAC,MIA,00-0033156,J.Bosa,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,IND,JAX,00-0033217,M.Alie-Cox,TE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0
2023,1,REG,ARI,WAS,00-0033251,Z.Pascal,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0
2023,1,REG,IND,JAX,00-0033269,R.Sanchez,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,SF,PIT,00-0033280,C.McCaffrey,RB,0,0,0,0,0,22,152,1,5,3,17,0,0,0,12,8
2023,1,REG,WAS,ARI,00-0033282,C.Samuel,WR,0,0,0,0,0,1,6,0,5,5,54,0,0,0,27,27
2023,1,REG,SF,PIT,00-0033288,G.Kittle,TE,0,0,0,0,0,0,0,0,6,3,19,0,0,0,31,15
2023,1,REG,LV,DEN,00-0033290,J.Eluemunor,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CHI,GB,00-0033292,T.Taylor,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,GB,CHI,00-0033293,A.Jones,RB,0,0,0,0,0,9,41,1,4,2,86,1,0,0,-4,85
2023,1,REG,DEN,LV,00-0033297,D.Jones,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,KC,DET,00-0033303,H.Butker,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NE,PHI,00-0033307,K.Bourne,WR,0,0,0,0,0,0,0,0,11,6,64,2,0,0,129,22
2023,1,REG,NYG,DAL,00-0033308,M.Breida,RB,0,0,0,0,0,2,9,0,1,1,-3,0,0,0,-5,2
2023,1,REG,GB,CHI,00-0033336,Er.Wilson,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,CIN,CLE,00-0033347,J.Tupou,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,REG,NO,TEN,00-0033357,T.Hill,TE,0,0,0,0,0,3,4,0,1,0,0,0,0,0,14,0
2023,1,REG,IND,JAX,00-0033393,K.Moore,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
