game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,result
2020_01_HOU_KC,2020,1,REG,2020-09-10,KC,HOU,34,20,9.5,53.5,14
2020_01_SEA_ATL,2020,1,REG,2020-09-13,ATL,SEA,25,38,1,49.5,-13
2020_01_CLE_BAL,2020,1,REG,2020-09-13,BAL,CLE,38,6,7,47,32
2020_01_NYJ_BUF,2020,1,REG,2020-09-13,BUF,NYJ,27,17,6.5,39.5,10
2020_01_LV_CAR,2020,1,REG,2020-09-13,CAR,LV,30,34,-3,48,-4
2020_01_CHI_DET,2020,1,REG,2020-09-13,DET,CHI,23,27,2.5,42.5,-4
2020_01_IND_JAX,2020,1,REG,2020-09-13,JAX,IND,27,20,-7,44,7
2020_01_GB_MIN,2020,1,REG,2020-09-13,MIN,GB,34,43,1,45,-9
2020_01_MIA_NE,2020,1,REG,2020-09-13,NE,MIA,21,11,7.5,41.5,10
2020_01_PHI_WAS,2020,1,REG,2020-09-13,WAS,PHI,27,17,-5.5,41.5,10
2020_01_LAC_CIN,2020,1,REG,2020-09-13,CIN,LAC,13,16,-2.5,41.5,-3
2020_01_TB_NO,2020,1,REG,2020-09-13,NO,TB,34,23,4,48.5,11
2020_01_ARI_SF,2020,1,REG,2020-09-13,SF,ARI,20,24,7,48.5,-4
2020_01_DAL_LA,2020,1,REG,2020-09-13,LA,DAL,20,17,1,52,3
2020_01_PIT_NYG,2020,1,REG,2020-09-14,NYG,PIT,16,26,-6,44,-10
2020_01_TEN_DEN,2020,1,REG,2020-09-14,DEN,TEN,14,16,-3,41,-2
2020_02_CIN_CLE,2020,2,REG,2020-09-17,CLE,CIN,35,30,6,44.5,5
2020_02_NYG_CHI,2020,2,REG,2020-09-20,CHI,NYG,17,13,4.5,42.5,4
2020_02_ATL_DAL,2020,2,REG,2020-09-20,DAL,ATL,40,39,3,53,1
2020_02_DET_GB,2020,2,REG,2020-09-20,GB,DET,42,21,7,51,21
2020_02_MIN_IND,2020,2,REG,2020-09-20,IND,MIN,28,11,3.5,49,17
2020_02_BUF_MIA,2020,2,REG,2020-09-20,MIA,BUF,28,31,-5.5,42.5,-3
2020_02_SF_NYJ,2020,2,REG,2020-09-20,NYJ,SF,13,31,-7,41.5,-18
2020_02_LA_PHI,2020,2,REG,2020-09-20,PHI,LA,19,37,2,46,-18
2020_02_DEN_PIT,2020,2,REG,2020-09-20,PIT,DEN,26,21,6,41,5
2020_02_CAR_TB,2020,2,REG,2020-09-20,TB,CAR,31,17,7.5,47,14
2020_02_JAX_TEN,2020,2,REG,2020-09-20,TEN,JAX,33,30,7,44.5,3
2020_02_WAS_ARI,2020,2,REG,2020-09-20,ARI,WAS,30,15,7.5,46.5,15
2020_02_BAL_HOU,2020,2,REG,2020-09-20,HOU,BAL,16,33,-7.5,49.5,-17
2020_02_KC_LAC,2020,2,REG,2020-09-20,LAC,KC,20,23,-8.5,47,-3
2020_02_NE_SEA,2020,2,REG,2020-09-20,SEA,NE,35,30,4,45,5
2020_02_NO_LV,2020,2,REG,2020-09-21,LV,NO,34,24,-4,47.5,10
2020_03_MIA_JAX,2020,3,REG,2020-09-24,JAX,MIA,13,31,3,49,-18
2020_03_CHI_ATL,2020,3,REG,2020-09-27,ATL,CHI,26,30,2.5,46,-4
2020_03_LA_BUF,2020,3,REG,2020-09-27,BUF,LA,35,32,1.5,46.5,3
2020_03_WAS_CLE,2020,3,REG,2020-09-27,CLE,WAS,34,20,7.5,45,14
2020_03_TEN_MIN,2020,3,REG,2020-09-27,MIN,TEN,30,31,-3,49.5,-1
2020_03_LV_NE,2020,3,REG,2020-09-27,NE,LV,36,20,7,47,16
2020_03_SF_NYG,2020,3,REG,2020-09-27,NYG,SF,9,36,-3,44,-27
2020_03_CIN_PHI,2020,3,REG,2020-09-27,PHI,CIN,23,23,5.5,46.5,0
2020_03_HOU_PIT,2020,3,REG,2020-09-27,PIT,HOU,28,21,4,46.5,7
2020_03_NYJ_IND,2020,3,REG,2020-09-27,IND,NYJ,36,7,12.5,44,29
2020_03_CAR_LAC,2020,3,REG,2020-09-27,LAC,CAR,16,21,6,43.5,-5
2020_03_DET_ARI,2020,3,REG,2020-09-27,ARI,DET,23,26,4.5,55.5,-3
2020_03_TB_DEN,2020,3,REG,2020-09-27,DEN,TB,10,28,-6,42.5,-18
2020_03_DAL_SEA,2020,3,REG,2020-09-27,SEA,DAL,38,31,5.5,58,7
2020_03_GB_NO,2020,3,REG,2020-09-27,NO,GB,30,37,3.5,52,-7
2020_03_KC_BAL,2020,3,REG,2020-09-28,BAL,KC,20,34,3.5,55,-14
2020_04_DEN_NYJ,2020,4,REG,2020-10-01,NYJ,DEN,28,37,1,41,-9
2020_04_ARI_CAR,2020,4,REG,2020-10-04,CAR,ARI,31,21,-3,52.5,10
2020_04_JAX_CIN,2020,4,REG,2020-10-04,CIN,JAX,33,25,1,50,8
2020_04_CLE_DAL,2020,4,REG,2020-10-04,DAL,CLE,38,49,3.5,56.5,-11
2020_04_NO_DET,2020,4,REG,2020-10-04,DET,NO,29,35,-3,51.5,-6
