game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,result
2022_12_CHI_NYJ,2022,12,REG,2022-11-27,NYJ,CHI,31,10,8.5,36.5,21
2022_12_CIN_TEN,2022,12,REG,2022-11-27,TEN,CIN,16,20,-1,43,-4
2022_12_ATL_WAS,2022,12,REG,2022-11-27,WAS,ATL,19,13,3.5,40.5,6
2022_12_LAC_ARI,2022,12,REG,2022-11-27,ARI,LAC,24,25,-2.5,48.5,-1
2022_12_LV_SEA,2022,12,REG,2022-11-27,SEA,LV,34,40,4,47.5,-6
2022_12_LA_KC,2022,12,REG,2022-11-27,KC,LA,26,10,16.5,42,16
2022_12_NO_SF,2022,12,REG,2022-11-27,SF,NO,13,0,9.5,44,13
2022_12_GB_PHI,2022,12,REG,2022-11-27,PHI,GB,40,33,6.5,46,7
2022_12_PIT_IND,2022,12,REG,2022-11-28,IND,PIT,17,24,2.5,40,-7
2022_13_BUF_NE,2022,13,REG,2022-12-01,NE,BUF,10,24,-3.5,43.5,-14
2022_13_PIT_ATL,2022,13,REG,2022-12-04,ATL,PIT,16,19,-1,43,-3
2022_13_DEN_BAL,2022,13,REG,2022-12-04,BAL,DEN,10,9,9.5,40.5,1
2022_13_GB_CHI,2022,13,REG,2022-12-04,CHI,GB,19,28,-4,45,-9
2022_13_JAX_DET,2022,13,REG,2022-12-04,DET,JAX,40,14,1,51.5,26
2022_13_CLE_HOU,2022,13,REG,2022-12-04,HOU,CLE,14,27,-7.5,47,-13
2022_13_NYJ_MIN,2022,13,REG,2022-12-04,MIN,NYJ,27,22,3,44,5
2022_13_WAS_NYG,2022,13,REG,2022-12-04,NYG,WAS,20,20,-2.5,40,0
2022_13_TEN_PHI,2022,13,REG,2022-12-04,PHI,TEN,35,10,5,44.5,25
2022_13_SEA_LA,2022,13,REG,2022-12-04,LA,SEA,23,27,-7,41,-4
2022_13_MIA_SF,2022,13,REG,2022-12-04,SF,MIA,33,17,4.5,46,16
2022_13_KC_CIN,2022,13,REG,2022-12-04,CIN,KC,27,24,-2.5,53,3
2022_13_LAC_LV,2022,13,REG,2022-12-04,LV,LAC,27,20,2.5,49,7
2022_13_IND_DAL,2022,13,REG,2022-12-04,DAL,IND,54,19,11,44.5,35
2022_13_NO_TB,2022,13,REG,2022-12-05,TB,NO,17,16,3.5,41,1
2022_14_LV_LA,2022,14,REG,2022-12-08,LA,LV,17,16,-6.5,42.5,1
2022_14_NYJ_BUF,2022,14,REG,2022-12-11,BUF,NYJ,20,12,10,43.5,8
2022_14_CLE_CIN,2022,14,REG,2022-12-11,CIN,CLE,23,10,4.5,47,13
2022_14_HOU_DAL,2022,14,REG,2022-12-11,DAL,HOU,27,23,17,44.5,4
2022_14_MIN_DET,2022,14,REG,2022-12-11,DET,MIN,34,23,2.5,51.5,11
2022_14_PHI_NYG,2022,14,REG,2022-12-11,NYG,PHI,22,48,-7.5,44.5,-26
2022_14_BAL_PIT,2022,14,REG,2022-12-11,PIT,BAL,14,16,1.5,37,-2
2022_14_JAX_TEN,2022,14,REG,2022-12-11,TEN,JAX,22,36,3,42,-14
2022_14_KC_DEN,2022,14,REG,2022-12-11,DEN,KC,28,34,-8.5,44.5,-6
2022_14_CAR_SEA,2022,14,REG,2022-12-11,SEA,CAR,24,30,3.5,44.5,-6
2022_14_TB_SF,2022,14,REG,2022-12-11,SF,TB,35,7,3.5,38,28
2022_14_MIA_LAC,2022,14,REG,2022-12-11,LAC,MIA,23,17,-3,54.5,6
2022_14_NE_ARI,2022,14,REG,2022-12-12,ARI,NE,13,27,-2,44,-14
2022_15_SF_SEA,2022,15,REG,2022-12-15,SEA,SF,13,21,-3,43,-8
2022_15_IND_MIN,2022,15,REG,2022-12-17,MIN,IND,39,36,3.5,46.5,3
2022_15_BAL_CLE,2022,15,REG,2022-12-17,CLE,BAL,13,3,2.5,39.5,10
2022_15_MIA_BUF,2022,15,REG,2022-12-17,BUF,MIA,32,29,7,44,3
2022_15_PIT_CAR,2022,15,REG,2022-12-18,CAR,PIT,16,24,2.5,36.5,-8
2022_15_PHI_CHI,2022,15,REG,2022-12-18,CHI,PHI,20,25,-8.5,48,-5
2022_15_KC_HOU,2022,15,REG,2022-12-18,HOU,KC,24,30,-14.5,48.5,-6
2022_15_DAL_JAX,2022,15,REG,2022-12-18,JAX,DAL,40,34,-4,48.5,6
2022_15_ATL_NO,2022,15,REG,2022-12-18,NO,ATL,21,18,5,43.5,3
2022_15_DET_NYJ,2022,15,REG,2022-12-18,NYJ,DET,17,20,2,44,-3
2022_15_ARI_DEN,2022,15,REG,2022-12-18,DEN,ARI,24,15,1.5,37.5,9
2022_15_NE_LV,2022,15,REG,2022-12-18,LV,NE,30,24,1,45,6
2022_15_TEN_LAC,2022,15,REG,2022-12-18,LAC,TEN,17,14,3,46.5,3
2022_15_CIN_TB,2022,15,REG,2022-12-18,TB,CIN,23,34,-3.5,47,-11
2022_15_NYG_WAS,2022,15,REG,2022-12-18,WAS,NYG,12,20,4.5,40.5,-8
2022_15_LA_GB,2022,15,REG,2022-12-19,GB,LA,24,12,8,39.5,12
2022_16_JAX_NYJ,2022,16,REG,2022-12-22,NYJ,JAX,3,19,2.5,36.5,-16
2022_16_ATL_BAL,2022,16,REG,2022-12-24,BAL,ATL,17,9,6.5,35,8
2022_16_DET_CAR,2022,16,REG,2022-12-24,CAR,DET,37,23,-2.5,43.5,14
2022_16_BUF_CHI,2022,16,REG,2022-12-24,CHI,BUF,13,35,-8,40,-22
2022_16_NO_CLE,2022,16,REG,2022-12-24,CLE,NO,10,17,3,32,-7
2022_16_SEA_KC,2022,16,REG,2022-12-24,KC,SEA,24,10,10.5,50.5,14
2022_16_NYG_MIN,2022,16,REG,2022-12-24,MIN,NYG,27,24,4.5,48,3
2022_16_CIN_NE,2022,16,REG,2022-12-24,NE,CIN,18,22,-3,42,-4
2022_16_HOU_TEN,2022,16,REG,2022-12-24,TEN,HOU,14,19,3,34,-5
2022_16_WAS_SF,2022,16,REG,2022-12-24,SF,WAS,37,20,6.5,37.5,17
2022_16_PHI_DAL,2022,16,REG,2022-12-24,DAL,PHI,40,34,4,48,6
2022_16_LV_PIT,2022,16,REG,2022-12-24,PIT,LV,13,10,2.5,38.5,3
2022_16_GB_MIA,2022,16,REG,2022-12-25,MIA,GB,20,26,3.5,49,-6
2022_16_DEN_LA,2022,16,REG,2022-12-25,LA,DEN,51,14,-3,36.5,37
2022_16_TB_ARI,2022,16,REG,2022-12-25,ARI,TB,16,19,-7.5,41.5,-3
2022_16_LAC_IND,2022,16,REG,2022-12-26,IND,LAC,3,20,-3.5,44.5,-17
2022_17_DAL_TEN,2022,17,REG,2022-12-29,TEN,DAL,13,27,-14,41,-14
2022_17_ARI_ATL,2022,17,REG,2023-01-01,ATL,ARI,20,19,7,41,1
2022_17_CHI_DET,2022,17,REG,2023-01-01,DET,CHI,41,10,4.5,52.5,31
2022_17_JAX_HOU,2022,17,REG,2023-01-01,HOU,JAX,3,31,-3.5,43,-28
2022_17_DEN_KC,2022,17,REG,2023-01-01,KC,DEN,27,24,13.5,46,3
2022_17_MIA_NE,2022,17,REG,2023-01-01,NE,MIA,23,21,3,41.5,2
2022_17_IND_NYG,2022,17,REG,2023-01-01,NYG,IND,38,10,5.5,38.5,28
2022_17_NO_PHI,2022,17,REG,2023-01-01,PHI,NO,10,20,5.5,41.5,-10
2022_17_CAR_TB,2022,17,REG,2023-01-01,TB,CAR,30,24,3.5,40.5,6
2022_17_CLE_WAS,2022,17,REG,2023-01-01,WAS,CLE,10,24,1,41.5,-14
2022_17_SF_LV,2022,17,REG,2023-01-01,LV,SF,34,37,-10,41.5,-3
2022_17_NYJ_SEA,2022,17,REG,2023-01-01,SEA,NYJ,23,6,-1,43,17
2022_17_MIN_GB,2022,17,REG,2023-01-01,GB,MIN,41,17,3,47.5,24
2022_17_LA_LAC,2022,17,REG,2023-01-01,LAC,LA,31,10,6.5,41.5,21
2022_17_PIT_BAL,2022,17,REG,2023-01-01,BAL,PIT,13,16,1,35.5,-3
2022_18_KC_LV,2022,18,REG,2023-01-07,LV,KC,13,31,-9,51.5,-18
2022_18_TEN_JAX,2022,18,REG,2023-01-07,JAX,TEN,20,16,6,39.5,4
2022_18_TB_ATL,2022,18,REG,2023-01-08,ATL,TB,30,17,6,40.5,13
2022_18_NE_BUF,2022,18,REG,2023-01-08,BUF,NE,35,23,8,44,12
2022_18_MIN_CHI,2022,18,REG,2023-01-08,CHI,MIN,13,29,-6.5,42.5,-16
2022_18_BAL_CIN,2022,18,REG,2023-01-08,CIN,BAL,27,16,11,39,11
2022_18_HOU_IND,2022,18,REG,2023-01-08,IND,HOU,31,32,3,38,-1
2022_18_NYJ_MIA,2022,18,REG,2023-01-08,MIA,NYJ,11,6,3.5,37.5,5
2022_18_CAR_NO,2022,18,REG,2023-01-08,NO,CAR,7,10,3.5,41.5,-3
2022_18_CLE_PIT,2022,18,REG,2023-01-08,PIT,CLE,28,14,2.5,40,14
2022_18_LAC_DEN,2022,18,REG,2023-01-08,DEN,LAC,31,28,6,38.5,3
2022_18_NYG_PHI,2022,18,REG,2023-01-08,PHI,NYG,22,16,16.5,42.5,6
2022_18_LA_SEA,2022,18,REG,2023-01-08,SEA,LA,19,16,5.5,41.5,3
2022_18_ARI_SF,2022,18,REG,2023-01-08,SF,ARI,38,13,14,40,25
2022_18_DAL_WAS,2022,18,REG,2023-01-08,WAS,DAL,26,6,-7.5,40.5,20
2022_18_DET_GB,2022,18,REG,2023-01-08,GB,DET,16,20,5.5,49,-4
2022_19_SEA_SF,2022,19,WC,2023-01-14,SF,SEA,41,23,10,42,18
2022_19_LAC_JAX,2022,19,WC,2023-01-14,JAX,LAC,31,30,-2,46.5,1
2022_19_MIA_BUF,2022,19,WC,2023-01-15,BUF,MIA,34,31,14,44,3
2022_19_NYG_MIN,2022,19,WC,2023-01-15,MIN,NYG,24,31,2.5,48,-7
2022_19_BAL_CIN,2022,19,WC,2023-01-15,CIN,BAL,24,17,7.5,40,7
2022_19_DAL_TB,2022,19,WC,2023-01-16,TB,DAL,14,31,-2.5,45.5,-17
2022_20_JAX_KC,2022,20,DIV,2023-01-21,KC,JAX,27,20,10,52.5,7
2022_20_NYG_PHI,2022,20,DIV,2023-01-21,PHI,NYG,38,7,8,48,31
2022_20_CIN_BUF,2022,20,DIV,2023-01-22,BUF,CIN,10,27,6,48.5,-17
2022_20_DAL_SF,2022,20,DIV,2023-01-22,SF,DAL,19,12,3.5,46.5,7
2022_21_SF_PHI,2022,21,CON,2023-01-29,PHI,SF,31,7,2.5,45,24
2022_21_CIN_KC,2022,21,CON,2023-01-29,KC,CIN,23,20,2,48.5,3
2022_22_KC_PHI,2022,22,SB,2023-02-12,PHI,KC,35,38,1,51,-3
