game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,result
2023_01_DET_KC,2023,1,REG,2023-09-07,KC,DET,20,21,4,53,-1
2023_01_CAR_ATL,2023,1,REG,2023-09-10,ATL,CAR,24,10,3.5,40.5,14
2023_01_HOU_BAL,2023,1,REG,2023-09-10,BAL,HOU,25,9,9.5,43.5,16
2023_01_CIN_CLE,2023,1,REG,2023-09-10,CLE,CIN,24,3,-1,46.5,21
2023_01_JAX_IND,2023,1,REG,2023-09-10,IND,JAX,21,31,-4,45.5,-10
2023_01_TB_MIN,2023,1,REG,2023-09-10,MIN,TB,17,20,4,45,-3
2023_01_TEN_NO,2023,1,REG,2023-09-10,NO,TEN,16,15,3,41,1
2023_01_SF_PIT,2023,1,REG,2023-09-10,PIT,SF,7,30,-1.5,41.5,-23
2023_01_ARI_WAS,2023,1,REG,2023-09-10,WAS,ARI,20,16,7,38,4
2023_01_GB_CHI,2023,1,REG,2023-09-10,CHI,GB,20,38,1,41,-18
2023_01_LV_DEN,2023,1,REG,2023-09-10,DEN,LV,16,17,3,43,-1
2023_01_MIA_LAC,2023,1,REG,2023-09-10,LAC,MIA,34,36,3,50.5,-2
2023_01_PHI_NE,2023,1,REG,2023-09-10,NE,PHI,20,25,-3.5,44.5,-5
2023_01_LA_SEA,2023,1,REG,2023-09-10,SEA,LA,13,30,4.5,45,-17
2023_01_DAL_NYG,2023,1,REG,2023-09-10,NYG,DAL,0,40,-3.5,44.5,-40
2023_01_BUF_NYJ,2023,1,REG,2023-09-11,NYJ,BUF,22,16,-2.5,44.5,6
2023_02_MIN_PHI,2023,2,REG,2023-09-14,PHI,MIN,34,28,6,49,6
2023_02_GB_ATL,2023,2,REG,2023-09-17,ATL,GB,25,24,3,40.5,1
2023_02_LV_BUF,2023,2,REG,2023-09-17,BUF,LV,38,10,7.5,47,28
2023_02_BAL_CIN,2023,2,REG,2023-09-17,CIN,BAL,24,27,3.5,45.5,-3
2023_02_SEA_DET,2023,2,REG,2023-09-17,DET,SEA,31,37,4.5,47.5,-6
2023_02_IND_HOU,2023,2,REG,2023-09-17,HOU,IND,20,31,-1,40,-11
2023_02_KC_JAX,2023,2,REG,2023-09-17,JAX,KC,9,17,-3.5,50.5,-8
2023_02_CHI_TB,2023,2,REG,2023-09-17,TB,CHI,27,17,2.5,41,10
2023_02_LAC_TEN,2023,2,REG,2023-09-17,TEN,LAC,27,24,-2.5,45.5,3
2023_02_NYG_ARI,2023,2,REG,2023-09-17,ARI,NYG,28,31,-5,40,-3
2023_02_SF_LA,2023,2,REG,2023-09-17,LA,SF,23,30,-7.5,45,-7
2023_02_NYJ_DAL,2023,2,REG,2023-09-17,DAL,NYJ,30,10,8.5,38.5,20
2023_02_WAS_DEN,2023,2,REG,2023-09-17,DEN,WAS,33,35,4,38.5,-2
2023_02_MIA_NE,2023,2,REG,2023-09-17,NE,MIA,17,24,-2,46.5,-7
2023_02_NO_CAR,2023,2,REG,2023-09-18,CAR,NO,17,20,-3,39.5,-3
2023_02_CLE_PIT,2023,2,REG,2023-09-18,PIT,CLE,26,22,-2.5,39,4
2023_03_NYG_SF,2023,3,REG,2023-09-21,SF,NYG,30,12,10.5,43.5,18
2023_03_IND_BAL,2023,3,REG,2023-09-24,BAL,IND,19,22,7.5,43.5,-3
2023_03_TEN_CLE,2023,3,REG,2023-09-24,CLE,TEN,27,3,3.5,38,24
2023_03_ATL_DET,2023,3,REG,2023-09-24,DET,ATL,20,6,3,47.5,14
2023_03_NO_GB,2023,3,REG,2023-09-24,GB,NO,18,17,-1.5,41.5,1
2023_03_HOU_JAX,2023,3,REG,2023-09-24,JAX,HOU,17,37,7.5,43.5,-20
2023_03_DEN_MIA,2023,3,REG,2023-09-24,MIA,DEN,70,20,6,47.5,50
2023_03_LAC_MIN,2023,3,REG,2023-09-24,MIN,LAC,24,28,1,54,-4
2023_03_NE_NYJ,2023,3,REG,2023-09-24,NYJ,NE,10,15,-2.5,35.5,-5
2023_03_BUF_WAS,2023,3,REG,2023-09-24,WAS,BUF,3,37,-5.5,44,-34
2023_03_CAR_SEA,2023,3,REG,2023-09-24,SEA,CAR,37,27,5,42.5,10
2023_03_DAL_ARI,2023,3,REG,2023-09-24,ARI,DAL,28,16,-11.5,43.5,12
2023_03_CHI_KC,2023,3,REG,2023-09-24,KC,CHI,41,10,13,48,31
2023_03_PIT_LV,2023,3,REG,2023-09-24,LV,PIT,18,23,3,43.5,-5
2023_03_PHI_TB,2023,3,REG,2023-09-25,TB,PHI,11,25,-6,44,-14
2023_03_LA_CIN,2023,3,REG,2023-09-25,CIN,LA,19,16,3,45.5,3
2023_04_DET_GB,2023,4,REG,2023-09-28,GB,DET,20,34,-2.5,45,-14
2023_04_ATL_JAX,2023,4,REG,2023-10-01,JAX,ATL,23,7,3.5,42.5,16
2023_04_MIA_BUF,2023,4,REG,2023-10-01,BUF,MIA,48,20,2.5,53,28
2023_04_MIN_CAR,2023,4,REG,2023-10-01,CAR,MIN,13,21,-4.5,46.5,-8
2023_04_DEN_CHI,2023,4,REG,2023-10-01,CHI,DEN,28,31,-3,47,-3
2023_04_BAL_CLE,2023,4,REG,2023-10-01,CLE,BAL,3,28,-2,38.5,-25
2023_04_PIT_HOU,2023,4,REG,2023-10-01,HOU,PIT,30,6,-3,41.5,24
2023_04_LA_IND,2023,4,REG,2023-10-01,IND,LA,23,29,-1,44.5,-6
2023_04_TB_NO,2023,4,REG,2023-10-01,NO,TB,9,26,4,41,-17
2023_04_WAS_PHI,2023,4,REG,2023-10-01,PHI,WAS,34,31,9.5,43,3
2023_04_CIN_TEN,2023,4,REG,2023-10-01,TEN,CIN,27,3,-2.5,41.5,24
2023_04_LV_LAC,2023,4,REG,2023-10-01,LAC,LV,24,17,7,49,7
2023_04_NE_DAL,2023,4,REG,2023-10-01,DAL,NE,38,3,6.5,43,35
2023_04_ARI_SF,2023,4,REG,2023-10-01,SF,ARI,35,16,15,44,19
