game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,result
2019_15_SEA_CAR,2019,15,REG,2019-12-15,CAR,SEA,24,30,-6,48.5,-6
2019_15_NE_CIN,2019,15,REG,2019-12-15,CIN,NE,13,34,-10.5,42,-21
2019_15_TB_DET,2019,15,REG,2019-12-15,DET,TB,17,38,-5.5,46,-21
2019_15_CHI_GB,2019,15,REG,2019-12-15,GB,CHI,21,13,4,40,8
2019_15_DEN_KC,2019,15,REG,2019-12-15,KC,DEN,23,3,10,43,20
2019_15_MIA_NYG,2019,15,REG,2019-12-15,NYG,MIA,36,20,3.5,47,16
2019_15_HOU_TEN,2019,15,REG,2019-12-15,TEN,HOU,21,24,3,50,-3
2019_15_PHI_WAS,2019,15,REG,2019-12-15,WAS,PHI,27,37,-7,38,-10
2019_15_CLE_ARI,2019,15,REG,2019-12-15,ARI,CLE,38,24,-3,49,14
2019_15_MIN_LAC,2019,15,REG,2019-12-15,LAC,MIN,10,39,-1,45,-29
2019_15_JAX_OAK,2019,15,REG,2019-12-15,OAK,JAX,16,20,7,47,-4
2019_15_LA_DAL,2019,15,REG,2019-12-15,DAL,LA,44,21,-1,48.5,23
2019_15_ATL_SF,2019,15,REG,2019-12-15,SF,ATL,22,29,10.5,50,-7
2019_15_BUF_PIT,2019,15,REG,2019-12-15,PIT,BUF,10,17,1,37,-7
2019_15_IND_NO,2019,15,REG,2019-12-16,NO,IND,34,7,8,48.5,27
2019_16_HOU_TB,2019,16,REG,2019-12-21,TB,HOU,20,23,-3,50,-3
2019_16_BUF_NE,2019,16,REG,2019-12-21,NE,BUF,24,17,7,39.5,7
2019_16_LA_SF,2019,16,REG,2019-12-21,SF,LA,34,31,7,45.5,3
2019_16_JAX_ATL,2019,16,REG,2019-12-22,ATL,JAX,24,12,7.5,48,12
2019_16_BAL_CLE,2019,16,REG,2019-12-22,CLE,BAL,15,31,-9.5,48.5,-16
2019_16_CAR_IND,2019,16,REG,2019-12-22,IND,CAR,38,6,7.5,46,32
2019_16_CIN_MIA,2019,16,REG,2019-12-22,MIA,CIN,38,35,-1.5,46,3
2019_16_PIT_NYJ,2019,16,REG,2019-12-22,NYJ,PIT,16,10,-3,36.5,6
2019_16_NO_TEN,2019,16,REG,2019-12-22,TEN,NO,28,38,-3.5,49,-10
2019_16_NYG_WAS,2019,16,REG,2019-12-22,WAS,NYG,35,41,-1,42,-6
2019_16_DET_DEN,2019,16,REG,2019-12-22,DEN,DET,27,17,9.5,40,10
2019_16_OAK_LAC,2019,16,REG,2019-12-22,LAC,OAK,17,24,7.5,45,-7
2019_16_DAL_PHI,2019,16,REG,2019-12-22,PHI,DAL,17,9,-2,47,8
2019_16_ARI_SEA,2019,16,REG,2019-12-22,SEA,ARI,13,27,8,51,-14
2019_16_KC_CHI,2019,16,REG,2019-12-22,CHI,KC,3,26,-6.5,45.5,-23
2019_16_GB_MIN,2019,16,REG,2019-12-23,MIN,GB,10,23,4,47,-13
2019_17_NYJ_BUF,2019,17,REG,2019-12-29,BUF,NYJ,6,13,-1.5,37,-7
2019_17_NO_CAR,2019,17,REG,2019-12-29,CAR,NO,10,42,-13.5,45,-32
2019_17_CLE_CIN,2019,17,REG,2019-12-29,CIN,CLE,33,23,-2.5,44,10
2019_17_GB_DET,2019,17,REG,2019-12-29,DET,GB,20,23,-13.5,44,-3
2019_17_LAC_KC,2019,17,REG,2019-12-29,KC,LAC,31,21,10,46,10
2019_17_CHI_MIN,2019,17,REG,2019-12-29,MIN,CHI,19,21,-5.5,36.5,-2
2019_17_MIA_NE,2019,17,REG,2019-12-29,NE,MIA,24,27,17.5,46,-3
2019_17_ATL_TB,2019,17,REG,2019-12-29,TB,ATL,22,28,1,48,-6
2019_17_PIT_BAL,2019,17,REG,2019-12-29,BAL,PIT,28,10,-2,35,18
2019_17_WAS_DAL,2019,17,REG,2019-12-29,DAL,WAS,47,16,13,47.5,31
2019_17_OAK_DEN,2019,17,REG,2019-12-29,DEN,OAK,16,15,5.5,41.5,1
2019_17_TEN_HOU,2019,17,REG,2019-12-29,HOU,TEN,14,35,-10,43,-21
2019_17_IND_JAX,2019,17,REG,2019-12-29,JAX,IND,38,20,-5,41.5,18
2019_17_ARI_LA,2019,17,REG,2019-12-29,LA,ARI,31,24,7,46,7
2019_17_PHI_NYG,2019,17,REG,2019-12-29,NYG,PHI,17,34,-4,44,-17
2019_17_SF_SEA,2019,17,REG,2019-12-29,SEA,SF,21,26,-3.5,47,-5
2019_18_BUF_HOU,2019,18,WC,2020-01-04,HOU,BUF,22,19,2.5,43,3
2019_18_TEN_NE,2019,18,WC,2020-01-04,NE,TEN,13,20,4.5,45,-7
2019_18_MIN_NO,2019,18,WC,2020-01-05,NO,MIN,20,26,7.5,50,-6
2019_18_SEA_PHI,2019,18,WC,2020-01-05,PHI,SEA,9,17,1,44,-8
2019_19_MIN_SF,2019,19,DIV,2020-01-11,SF,MIN,27,10,7,44.5,17
2019_19_TEN_BAL,2019,19,DIV,2020-01-11,BAL,TEN,12,28,10,47.5,-16
2019_19_HOU_KC,2019,19,DIV,2020-01-12,KC,HOU,51,31,10,50.5,20
2019_19_SEA_GB,2019,19,DIV,2020-01-12,GB,SEA,28,23,4.5,46,5
2019_20_TEN_KC,2019,20,CON,2020-01-19,KC,TEN,35,24,7.5,51,11
2019_20_GB_SF,2019,20,CON,2020-01-19,SF,GB,37,20,8,46.5,17
2019_21_SF_KC,2019,21,SB,2020-02-02,KC,SF,31,20,1.5,52.5,11
