season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2024,2,CLE,REG,JAX,186,0,0,1.245954113845745,125,1,0.20607116405153647,4,0,0,0,1,13,100,5
2024,2,DAL,REG,NO,299,1,2,-10.361268429662172,68,0,-0.5504379051271826,1,1,0,0,0,4,26,3
2024,2,DEN,REG,PIT,246,0,2,-8.624825167329671,64,0,-4.989731757028494,2,0,0,0,0,9,124,6
2024,2,DET,REG,TB,324,0,2,-10.030845283387855,139,1,4.316757281019818,5,1,0,0,0,4,71,6
2024,2,GB,REG,IND,122,1,0,8.98679386245334,261,0,-9.126295293685253,1,3,0,2,0,6,50,4
2024,2,HOU,REG,CHI,260,1,0,1.608856120066673,75,0,-12.136085074336734,7,2,0,0,0,12,115,3
2024,2,IND,REG,GB,204,1,3,-8.040493547734384,140,0,3.0598689914797994,0,0,0,0,0,3,20,3
2024,2,JAX,REG,CLE,220,0,0,-6.101343733119738,127,1,4.182587499846704,2,0,0,0,0,6,52,6
2024,2,KC,REG,CIN,151,2,2,-9.668457253713646,149,0,4.591424105235327,3,0,0,0,0,4,44,5
2024,2,LA,REG,ARI,216,0,0,-11.159592631582587,53,1,-2.5185954566986766,1,0,0,0,0,2,10,3
2024,2,LAC,REG,CAR,130,2,1,1.4336512824779608,219,1,3.039206767444463,2,1,0,0,0,3,15,3
2024,2,LV,REG,BAL,276,1,1,-2.416132526708785,27,1,-7.3326086931036105,2,1,0,0,0,3,15,6
2024,2,MIA,REG,BUF,225,1,3,-16.403839805340045,139,0,-3.600879013480153,0,0,0,0,0,7,50,5
2024,2,MIN,REG,SF,268,2,1,-1.9129185919414513,146,0,3.1630051068788094,5,1,0,0,0,7,53,5
2024,2,NE,REG,SEA,149,1,0,-0.17010632950141025,185,1,3.894844313384965,3,0,0,0,0,3,42,6
2024,2,NO,REG,DAL,243,2,1,14.025829735968728,190,4,10.420550820387,3,2,0,0,0,5,40,3
2024,2,NYG,REG,WAS,178,2,0,6.824964155646972,129,1,-1.586131561663933,5,0,0,0,0,5,20,5
2024,2,NYJ,REG,TEN,176,2,0,1.6537689469747647,101,1,0.30692852777428925,4,1,0,0,0,7,70,4
2024,2,PHI,REG,ATL,183,1,1,1.8038242840881211,186,1,6.309903511675773,1,0,0,0,0,9,53,5
2024,2,PIT,REG,DEN,117,1,0,2.209675965199503,141,0,-9.206066779888271,2,2,0,0,0,10,78,5
2024,2,SEA,REG,NE,327,1,0,9.29315744260666,46,1,-7.552909375405681,3,0,0,0,0,6,50,6
2024,2,SF,REG,MIN,319,1,1,0.5646058952261228,102,1,-5.555035534036718,4,1,0,1,0,4,30,6
2024,2,TB,REG,DET,185,1,1,-3.4361799402679942,70,1,-1.1627125241793692,0,2,0,0,0,4,35,4
2024,2,TEN,REG,NYJ,192,1,1,-6.44535794708645,130,1,1.0728724489365096,2,0,0,0,0,5,45,5
2024,2,WAS,REG,NYG,226,0,0,4.707815975978937,215,0,5.6794662441404355,1,0,0,0,0,10,69,5
2024,3,ARI,REG,DET,207,1,1,-5.631904723752118,77,0,-7.003579367040238,2,1,0,0,0,4,30,4
2024,3,ATL,REG,KC,230,1,1,2.7967293687774433,82,1,-8.269807442149613,0,1,0,0,0,6,44,4
2024,3,BAL,REG,DAL,182,1,0,10.670858654775657,274,3,10.989561977972478,2,0,0,0,0,13,105,3
2024,3,BUF,REG,JAX,266,4,0,21.381203995683077,122,2,4.964041513099801,5,1,0,0,0,6,47,5
2024,3,CAR,REG,LV,319,3,0,12.354778816505888,131,1,-0.9550784846126685,3,1,0,0,0,7,51,5
2024,3,CHI,REG,IND,363,2,2,-7.584547264846884,63,0,-9.621956518793013,1,2,0,0,0,4,25,6
2024,3,CIN,REG,WAS,324,3,0,16.027962973015352,124,1,6.4715818859112915,2,0,0,0,0,5,16,4
2024,3,CLE,REG,NYG,196,2,0,-19.51902969374708,69,0,-4.25600821885746,2,0,0,0,0,5,48,4
2024,3,DAL,REG,BAL,379,2,0,6.197160795382595,51,1,-0.8819276200956665,0,0,0,0,0,6,44,4
2024,3,DEN,REG,TB,216,0,0,2.115855223944337,136,2,1.4623855834361166,7,1,0,0,0,5,51,3
2024,3,DET,REG,ARI,199,2,1,5.869152297440451,187,1,-4.6248404624057,1,1,0,0,0,9,79,3
2024,3,GB,REG,TEN,202,1,0,3.52078201780931,188,1,3.327799179009162,8,2,1,0,0,10,75,6
2024,3,HOU,REG,MIN,307,1,2,-7.33475681115258,38,0,-6.245107074500993,4,0,0,0,0,11,88,3
2024,3,IND,REG,CHI,167,0,2,-10.29302441625623,150,3,-0.5743996413657442,4,2,0,0,0,9,78,4
2024,3,JAX,REG,BUF,200,1,1,-26.135840916369272,92,0,9.583695617038757,0,0,0,0,0,7,45,2
2024,3,KC,REG,ATL,217,2,1,2.4128778593004543,128,0,4.451743943786865,2,1,0,0,0,6,61,4
2024,3,LA,REG,SF,221,1,0,2.8970194602902923,98,2,3.679339290498019,1,0,0,0,0,8,75,4
2024,3,LAC,REG,PIT,149,1,0,-2.04759807778274,61,0,-5.363125078147277,2,1,0,0,0,7,69,6
2024,3,LV,REG,CAR,296,2,1,1.2587793733422121,55,1,-6.242436064989306,2,0,0,0,0,6,54,4
2024,3,MIA,REG,SEA,186,0,0,-17.322424943065293,65,0,-6.790042087202767,3,2,0,0,0,11,85,6
2024,3,MIN,REG,HOU,181,4,0,5.25261193368137,118,0,1.1676012267707847,5,2,0,0,0,5,30,4
2024,3,NE,REG,NYJ,120,0,0,-16.376350643018135,78,0,-2.807611048279796,2,0,0,0,0,5,70,2
2024,3,NO,REG,PHI,142,1,1,0.5845496743514783,89,0,-11.72025279776426,4,1,0,0,0,3,25,4
2024,3,NYG,REG,CLE,236,2,0,8.88400541737792,112,1,-11.894253889938105,8,0,0,0,0,9,68,3
2024,3,NYJ,REG,NE,281,2,0,18.204784605805415,133,1,-0.2528911581612192,7,0,0,0,0,8,106,5
2024,3,PHI,REG,NO,311,0,1,-5.0485688447872175,172,2,7.155128308062674,1,1,0,0,0,7,45,4
2024,3,PIT,REG,LAC,245,1,1,8.205475067990267,114,1,-5.779756551666651,5,0,0,0,0,3,15,3
2024,3,SEA,REG,MIA,289,1,2,-0.812698218889637,100,2,0.5435255383781623,6,0,0,0,0,11,92,2
2024,3,SF,REG,LA,292,3,0,14.322098457225366,137,0,-1.3017469860914634,3,0,0,0,0,7,111,6
2024,3,TB,REG,DEN,163,1,1,-18.282071196561446,91,0,2.0204903000267223,0,0,0,0,0,5,19,0
2024,3,TEN,REG,GB,260,2,2,-16.97985835390864,33,0,-2.482685139053501,3,0,0,0,0,2,15,5
2024,3,WAS,REG,CIN,254,2,0,21.611945293380504,108,3,4.47502223259653,2,0,0,0,0,3,28,5
2024,4,ARI,REG,WAS,142,1,0,-0.43325262336293235,181,1,1.0338713781675324,0,1,0,0,0,4,82,4
2024,4,ATL,REG,NO,238,0,1,-1.0691966593920248,88,0,2.073740382678807,1,1,1,0,0,9,76,3
2024,4,BAL,REG,BUF,157,2,0,7.776752790377941,271,2,8.081387339596404,3,0,0,0,0,8,79,2
2024,4,BUF,REG,BAL,182,0,0,-8.318630842511155,81,1,0.588317567105247,1,0,0,1,0,4,38,1
2024,4,CAR,REG,CIN,220,2,1,0.07048617661835466,155,1,0.18390045076375827,0,1,0,0,0,6,37,6
2024,4,CHI,REG,LA,157,1,0,2.083515190295674,131,2,-1.0305798316549044,3,1,0,0,0,10,84,3
2024,4,CIN,REG,CAR,232,2,1,8.988195129815722,141,2,1.3753520831428792,0,1,0,0,0,5,39,6
2024,4,CLE,REG,LV,176,1,1,-6.92235081968829,92,0,0.19945883522202545,2,0,0,0,0,5,38,4
2024,4,DAL,REG,NYG,221,2,0,10.9522814873646,80,0,-0.5565302424141021,1,1,0,0,0,11,89,3
2024,4,DEN,REG,NYJ,60,1,0,-12.965077901084442,126,0,0.4171546433187525,5,0,0,0,0,5,74,4
2024,4,DET,REG,SEA,299,3,0,19.62252349901246,116,3,2.347525879915338,3,1,0,0,0,12,101,2
2024,4,GB,REG,MIN,389,4,3,-5.017132399455283,86,0,-0.286818896594923,2,1,0,0,0,8,68,5
2024,4,HOU,REG,JAX,345,2,0,14.305587934855184,101,1,-3.6329726284893695,1,0,0,1,0,12,93,5
2024,4,IND,REG,PIT,239,2,0,12.035855433657881,133,1,-7.047715415829105,4,0,0,0,0,4,38,1
2024,4,JAX,REG,HOU,169,2,0,-1.3805359188538404,158,0,0.6137301662238315,2,0,0,0,0,6,45,4
2024,4,KC,REG,LAC,245,1,1,-1.6064922553457284,101,1,-3.232880006828002,2,0,0,0,0,5,40,1
2024,4,LA,REG,CHI,224,0,1,-2.287625696541554,119,1,4.495432088228249,3,0,0,0,0,6,44,4
2024,4,LAC,REG,KC,179,1,0,-2.0499847903784856,55,0,-9.293384593519363,3,1,0,2,0,9,51,6
2024,4,LV,REG,CLE,130,0,0,-3.775178223637057,152,2,-4.670251815172378,3,1,0,0,0,6,49,3
2024,4,MIA,REG,TEN,96,0,0,-11.76269284277302,106,1,-12.64754059583705,1,1,0,0,0,10,98,4
2024,4,MIN,REG,GB,275,3,1,8.12683829251762,120,1,-7.618806134676561,1,3,0,1,0,7,55,5
2024,4,NE,REG,SF,168,1,1,-15.768360736456145,73,0,-13.750462266766222,1,1,0,0,0,3,20,6
2024,4,NO,REG,ATL,239,0,1,-0.10868627467999437,131,3,4.319097685191082,1,1,0,1,0,6,60,4
2024,4,NYG,REG,DAL,281,0,1,4.439631956087324,26,0,-7.315824701916426,1,0,0,0,0,4,35,3
2024,4,NYJ,REG,DEN,225,0,0,-12.087542063718368,64,0,-4.991027051878291,0,0,0,0,0,13,90,6
2024,4,PHI,REG,TB,158,1,0,-10.592363961273804,113,1,6.9710944058024324,2,0,0,1,0,5,41,2
2024,4,PIT,REG,IND,312,1,0,3.5540258744648563,122,2,-1.5704440991394222,2,0,0,0,0,6,53,5
2024,4,SEA,REG,DET,395,1,1,8.867202348405169,133,3,6.834324427851243,3,0,0,0,1,9,70,5
2024,4,SF,REG,NE,288,1,1,6.955035546710409,148,1,-0.49849547137273476,6,1,1,0,0,6,43,3
2024,4,TB,REG,PHI,347,2,0,9.353125648884182,111,2,1.6805151656153612,6,0,0,0,0,3,20,2
2024,4,TEN,REG,MIA,110,0,1,-6.952122295981005,142,2,-0.08564660006082558,2,0,0,0,1,8,69,5
2024,4,WAS,REG,ARI,233,1,1,14.161258280229596,216,4,14.105544106044556,4,0,0,0,0,5,49,2
2024,5,ARI,REG,SF,195,1,1,-1.8273485221899803,169,1,7.659981798366093,2,2,0,0,0,1,5,1
2024,5,ATL,REG,TB,509,4,1,21.490232694731496,73,0,-3.3651848236913793,1,0,0,0,0,8,74,4
2024,5,BAL,REG,CIN,348,4,0,21.248209867206043,175,1,0.8258838318926891,3,1,0,0,0,5,21,6
2024,5,BUF,REG,HOU,131,1,0,-5.131946196880337,150,1,4.24351724126609,1,1,0,0,0,4,25,4
2024,5,CAR,REG,CHI,194,0,1,-12.85899922437155,120,1,4.18227383994963,1,0,0,0,0,4,18,4
2024,5,CHI,REG,CAR,304,2,0,14.142914184585294,128,3,0.21940904916846193,4,1,0,0,0,5,46,1
2024,5,CIN,REG,BAL,392,5,1,23.61106959625613,71,0,-6.039970235441949,1,0,0,0,1,4,24,6
2024,5,CLE,REG,WAS,141,1,0,-14.264733583108358,104,0,-3.770869032421615,3,1,0,0,0,9,52,5
2024,5,DAL,REG,PIT,352,2,2,10.677303028626843,109,0,-2.1891508125293417,3,0,0,0,0,11,87,6
2024,5,DEN,REG,LV,206,2,0,2.485561309820992,109,1,-3.098659616021905,3,3,1,0,0,9,44,4
2024,5,GB,REG,LA,224,2,1,-0.7490976510351732,126,1,1.801629213267006,3,1,0,0,0,7,39,5
2024,5,HOU,REG,BUF,331,1,1,6.2263078053876795,94,1,-10.110249008983374,1,0,0,0,0,7,65,4
2024,5,IND,REG,JAX,383,3,0,12.850539694453717,99,1,4.61683579464443,0,1,0,0,0,5,34,6
2024,5,JAX,REG,IND,371,2,1,16.75668474577833,126,2,2.403215676616542,4,0,0,0,0,3,25,2
2024,5,KC,REG,NO,331,0,1,2.9501115496304946,139,2,7.242739104861052,1,1,0,0,0,6,55,4
2024,5,LA,REG,GB,260,1,1,-8.955648682371248,134,1,1.4758056274587288,2,1,1,0,0,5,30,6
2024,5,LV,REG,DEN,231,1,3,-15.700496037917512,115,1,2.578967162277084,3,0,0,0,0,11,79,5
2024,5,MIA,REG,NE,194,0,1,-3.4954294045830725,193,1,-2.109887379046995,2,0,0,0,0,6,54,1
2024,5,MIN,REG,NYJ,203,0,1,-9.424193167950591,82,1,-8.2703697104007,3,3,1,0,0,11,80,0
2024,5,NE,REG,MIA,160,0,0,-8.80810501502878,151,1,4.3938566372786365,3,1,0,0,0,12,105,4
2024,5,NO,REG,KC,182,2,1,-2.656317566812504,46,0,-2.428565491223708,2,1,0,0,0,5,70,6
2024,5,NYG,REG,SEA,257,2,0,7.590214311905704,175,0,-8.423931156765203,7,0,0,0,0,2,20,1
2024,5,NYJ,REG,MIN,244,2,3,-16.156328739288377,36,0,-7.671176619187463,4,1,0,0,0,8,76,4
2024,5,PIT,REG,DAL,150,2,0,-2.0389582784555387,92,0,4.565974211653602,2,2,0,0,0,8,50,3
2024,5,SEA,REG,NYG,284,1,0,-4.120158323491429,102,0,4.089411549910437,3,0,0,0,0,6,30,4
2024,5,SF,REG,ARI,244,1,2,-0.8968391142674834,153,0,-1.734660887683276,1,1,0,0,0,4,21,5
2024,5,TB,REG,ATL,180,3,0,9.387637990161814,160,0,-0.7246332958033581,4,1,0,0,0,5,47,4
2024,5,WAS,REG,CLE,236,1,1,-0.9223825228038667,215,3,6.4146547142008785,7,0,0,0,0,5,31,3
2024,6,ARI,REG,GB,214,1,0,7.708929887737185,89,0,-5.149869621614926,0,1,0,0,0,13,100,5
2024,6,ATL,REG,CAR,225,1,0,12.311614662975456,198,3,6.61783419308078,0,2,0,0,0,5,45,2
2024,6,BAL,REG,WAS,323,1,1,11.001631377484559,176,2,-2.487146359052862,3,0,0,0,0,3,33,3
2024,6,BUF,REG,NYJ,215,2,0,10.847876160386026,149,1,5.230886419711169,3,1,0,0,0,11,94,3
2024,6,CAR,REG,ATL,221,2,2,-4.906794649207466,114,0,-1.2027608566149528,0,0,0,0,0,10,74,6
2024,6,CHI,REG,JAX,226,4,1,14.273044016386848,152,1,2.706324268863414,4,1,0,0,0,2,10,5
2024,6,CIN,REG,NYG,208,0,0,-0.5126924400629438,121,2,2.1833913431037217,2,1,0,0,0,6,67,2
2024,6,CLE,REG,PHI,168,0,0,1.5159850724068884,100,0,-2.601207382202473,1,0,0,0,0,7,55,4
2024,6,DAL,REG,DET,224,0,3,-23.01426785709255,53,0,-2.7531282074633054,3,0,0,0,0,4,30,4
2024,6,DEN,REG,LAC,216,2,1,-3.4612769858357497,110,0,0.15607624544601784,3,0,0,0,0,7,37,5
2024,6,DET,REG,DAL,334,3,0,16.2058296359676,184,2,7.724767157313181,4,3,0,0,0,8,63,1
2024,6,GB,REG,ARI,258,4,1,14.854657110941345,179,0,0.5061315910425037,0,0,0,0,0,5,40,2
2024,6,HOU,REG,NE,192,3,1,1.8557457199326897,192,2,5.194489736517426,4,2,0,0,0,4,38,0
2024,6,IND,REG,TEN,189,2,1,1.5733930395443276,80,0,-7.837673876373698,0,1,0,0,0,5,40,2
2024,6,JAX,REG,CHI,240,2,1,6.976886574400381,68,0,-1.1710519643966109,3,1,0,0,0,8,43,1
2024,6,LAC,REG,DEN,237,1,0,8.115746300136228,128,1,-3.4060390732774977,2,1,0,0,0,3,20,1
2024,6,LV,REG,PIT,227,1,1,-3.816641160883475,57,1,-11.065612592268735,3,0,0,1,0,4,42,6
2024,6,NE,REG,HOU,243,3,2,-9.781366722367238,82,0,-4.25241336756153,2,1,0,2,0,9,50,1
2024,6,NO,REG,TB,243,1,2,-13.846393132651176,81,1,-4.212358797669136,1,3,0,0,0,7,70,4
2024,6,NYG,REG,CIN,205,0,1,-15.264951391741082,119,1,3.9119349543761928,4,0,0,0,0,2,9,5
2024,6,NYJ,REG,BUF,294,2,1,11.157051599960461,121,0,-0.023232848849147558,2,0,0,0,0,11,110,6
2024,6,PHI,REG,CLE,264,2,0,7.14371745643391,116,0,-0.8704433896346018,5,0,0,0,0,5,40,1
2024,6,PIT,REG,LV,145,0,0,-0.4326682375336198,183,3,3.7760049556282134,1,1,0,0,0,7,50,0
2024,6,SEA,REG,SF,312,1,2,3.7163164462535403,52,1,-3.4613853989867494,0,0,0,0,0,9,69,6
2024,6,SF,REG,SEA,255,3,0,11.726026032879032,228,1,9.044301407048014,1,2,0,0,0,5,34,2
2024,6,TB,REG,NO,325,4,3,3.2092848289166076,277,2,12.876994833583012,5,2,0,0,0,12,86,2
2024,6,TEN,REG,IND,95,1,1,-5.684862375749349,146,1,4.258463763457257,0,1,0,0,0,11,113,5
2024,6,WAS,REG,BAL,269,2,0,9.49313516664466,52,0,-3.763407535413786,2,1,0,0,0,6,46,5
2024,7,ARI,REG,LAC,145,1,1,-0.3420845066430047,181,1,1.1532369001092326,3,0,0,0,0,3,15,3
2024,7,ATL,REG,SEA,246,1,2,-8.05342281982071,155,1,1.1394699278171174,1,0,0,0,0,9,72,1
2024,7,BAL,REG,TB,281,5,0,25.117043778405517,244,0,0.3779956180951558,3,2,0,0,0,9,85,3
2024,7,BUF,REG,TEN,323,2,0,12.851946564213348,74,2,-0.9920269756403286,3,1,0,0,0,5,40,0
2024,7,CAR,REG,WAS,89,0,2,-18.326128771936055,95,1,-1.581664091499988,1,0,0,0,0,6,59,0
2024,7,CIN,REG,CLE,181,2,0,-1.7718636580975726,59,0,-9.663438300207194,4,2,0,0,0,3,37,6
2024,7,CLE,REG,CIN,277,1,2,-11.96123540036194,77,1,0.05145782178880198,3,0,0,0,0,10,80,5
2024,7,DEN,REG,NO,164,0,0,1.1637442958891078,225,2,2.8242088173893984,6,0,0,0,0,7,47,5
2024,7,DET,REG,MIN,280,2,0,14.917896740080323,144,2,-9.332641984575453,4,1,0,0,0,8,49,4
2024,7,GB,REG,HOU,220,3,2,-0.6216179161382076,82,0,-3.758396455203183,4,0,0,1,0,8,55,4
2024,7,HOU,REG,GB,86,0,0,-11.363515555555596,142,2,1.176133409244474,3,2,0,0,0,5,55,2
2024,7,IND,REG,MIA,129,0,0,-5.32929617855242,155,1,-6.34667135819392,2,0,0,0,0,4,25,2
2024,7,JAX,REG,NE,193,1,0,11.188944673076191,171,2,3.267491251754109,2,0,0,0,0,4,24,3
2024,7,KC,REG,SF,154,0,2,-5.723242367559578,184,4,4.677480042795651,1,3,0,0,0,4,48,2
2024,7,LA,REG,LV,154,0,1,-7.252890682794836,115,2,-9.387659328698646,2,3,0,0,0,3,28,4
2024,7,LAC,REG,ARI,349,0,0,13.250134193409988,59,0,-2.544653500430286,0,1,0,1,0,5,57,6
2024,7,LV,REG,LA,206,0,3,-24.296508191228195,122,0,-1.2414926237252075,1,1,0,0,0,10,80,6
2024,7,MIA,REG,IND,161,1,0,-2.460367243221082,188,0,-14.984168386148436,0,0,0,0,0,6,50,7
2024,7,MIN,REG,DET,259,1,1,-0.7669991719308663,139,1,3.593168544408517,4,0,0,0,0,8,59,6
2024,7,NE,REG,JAX,276,2,0,6.863785661391786,38,0,-2.800318952417001,0,0,0,0,0,7,35,4
2024,7,NO,REG,DEN,210,1,0,-24.366257656779574,97,0,1.187386940815486,0,0,0,0,0,5,35,4
2024,7,NYG,REG,PHI,105,0,0,-22.546131883282214,76,0,-0.7715208005683962,5,0,0,2,0,5,35,5
2024,7,NYJ,REG,PIT,276,1,2,0.08472123943923915,54,1,-1.3888370915083215,1,0,0,4,0,5,50,5
2024,7,PHI,REG,NYG,114,1,0,-3.748540725791827,269,3,13.127086066291668,8,0,0,0,0,6,35,4
2024,7,PIT,REG,NYJ,264,2,0,8.761338668603008,149,2,1.5770494626194704,1,2,0,0,0,4,36,4
2024,7,SEA,REG,ATL,242,2,0,9.373817342064944,103,1,-3.038435858732555,3,2,0,0,0,5,42,3
2024,7,SF,REG,KC,212,0,3,-10.69541663494156,101,2,0.4364198357920466,2,2,0,0,0,6,40,5
2024,7,TB,REG,BAL,370,3,2,12.246047927204897,125,1,-2.5358686106193957,2,0,0,0,0,8,75,5
2024,7,TEN,REG,BUF,215,1,1,-3.63625608987428,89,0,-11.116214473731816,1,0,0,0,0,8,52,3
2024,7,WAS,REG,CAR,211,2,0,10.592093815610447,214,1,5.830696346678428,2,2,1,0,0,8,55,2
2024,8,ARI,REG,MIA,307,2,0,18.33353970605348,82,1,-1.0579512857109865,1,0,0,0,1,4,29,3
2024,8,ATL,REG,TB,276,4,0,15.142078965669498,129,0,0.4569326267746723,0,2,0,0,0,4,43,6
2024,8,BAL,REG,CLE,289,2,0,7.565711848542278,124,1,-1.9377453638007864,2,0,0,0,0,7,53,3
2024,8,BUF,REG,SEA,283,2,1,12.495397780473018,164,2,4.517630646703765,1,1,0,0,0,13,85,4
2024,8,CAR,REG,DEN,224,2,2,-5.484822846308816,69,0,-3.2546103018685244,2,0,0,0,0,8,49,5
2024,8,CHI,REG,WAS,131,0,0,-8.284721263815182,202,2,0.39045442832866684,2,0,0,0,0,8,60,1
2024,8,CIN,REG,PHI,234,1,1,6.644946539542049,58,1,-2.4588730165269226,0,0,0,0,0,1,3,4
2024,8,CLE,REG,BAL,334,3,0,11.899560420864818,80,0,-3.074990310127302,3,0,0,0,0,7,74,3
2024,8,DAL,REG,SF,243,2,2,0.9261805765831248,56,1,-1.96864883825765,1,0,0,0,0,6,30,5
2024,8,DEN,REG,CAR,315,3,0,15.349420277780155,102,1,-2.4285039011738263,2,2,0,0,0,4,43,6
2024,8,DET,REG,TEN,94,4,0,-4.37782215814002,164,2,5.56175988301402,1,2,0,0,0,3,29,0
2024,8,GB,REG,JAX,252,1,1,6.028357493781845,170,2,-1.1435582769213872,1,1,0,0,0,3,20,5
2024,8,HOU,REG,IND,285,1,0,5.5037074731111515,96,1,-10.224372290656902,5,1,0,0,0,5,30,2
2024,8,IND,REG,HOU,175,1,1,-8.092272650386853,163,1,2.420713647911838,2,0,0,0,0,9,57,4
2024,8,JAX,REG,GB,308,2,1,5.368962183812849,91,1,-1.9392840950059171,1,1,0,0,0,8,59,6
2024,8,KC,REG,LV,262,2,1,10.576419986013887,82,1,-1.2330075443023816,5,0,0,0,0,8,55,4
2024,8,LA,REG,MIN,279,4,1,15.890277726517525,107,0,-6.219372976804152,3,0,0,0,1,6,40,3
2024,8,LAC,REG,NO,279,2,0,2.1494329552558176,122,1,-2.2815170140820555,5,0,0,0,0,4,34,2
2024,8,LV,REG,KC,209,2,0,6.04688261405246,33,0,-9.91238265921129,1,1,0,0,0,5,32,6
