season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2018,4,BAL,REG,PIT,363,2,0,11.536173811514567,96,0,-7.647183215519072,1,1,0,0,0,7,50,4
2018,4,BUF,REG,GB,151,0,2,-17.663812608865555,58,0,-6.321687078394461,2,1,0,0,0,3,20,6
2018,4,CHI,REG,TB,354,6,0,23.28201890984938,139,0,2.554558445653364,4,3,0,0,0,4,38,4
2018,4,CIN,REG,ATL,337,3,1,15.25527814932753,99,2,2.3924217828025576,3,0,0,0,0,6,55,6
2018,4,CLE,REG,LV,295,2,2,-6.807089131717275,208,3,7.413241814705778,3,2,0,0,0,8,55,4
2018,4,DAL,REG,DET,255,2,0,8.539612593643803,183,0,4.908951558893488,3,0,0,0,0,2,20,3
2018,4,DEN,REG,KC,245,0,1,-5.36858995661162,159,2,7.729579599981662,1,0,0,0,0,3,25,6
2018,4,DET,REG,DAL,307,2,0,16.56264525196666,96,1,-0.48328500968636945,3,0,0,0,0,8,58,3
2018,4,GB,REG,BUF,298,1,1,-1.598061017279127,141,1,-0.23744416138993496,7,2,0,0,0,5,60,3
2018,4,HOU,REG,IND,375,2,1,10.790722143618646,119,1,-3.066111458145315,4,0,0,0,0,10,54,5
2018,4,IND,REG,HOU,464,4,0,11.591127739749762,41,0,-13.513604821171612,7,1,0,0,0,10,85,7
2018,4,JAX,REG,NYJ,388,2,1,15.978495752672448,126,1,-8.728751263901358,3,0,0,2,1,9,89,4
2018,4,KC,REG,DEN,304,1,0,8.393884111170063,142,2,9.41784508244018,4,1,0,0,0,10,93,4
2018,4,LA,REG,MIN,465,5,0,24.92313811082069,100,0,-1.6881041098968126,4,0,0,0,0,2,15,5
2018,4,LAC,REG,SF,250,3,1,-1.0500402106081896,126,0,-4.34720603126334,1,2,0,0,0,5,49,2
2018,4,LV,REG,CLE,437,4,2,3.7307711121442986,139,0,-4.253735056071273,2,2,1,0,0,6,65,7
2018,4,MIA,REG,NE,135,1,1,-5.551744064345257,56,0,-12.921355833648704,0,2,0,0,0,10,89,1
2018,4,MIN,REG,LA,422,3,0,15.394268518617338,54,0,-1.4915390555397607,1,0,0,0,0,4,35,4
2018,4,NE,REG,MIA,274,3,2,11.914712483420146,175,2,-1.2690289834572468,2,1,0,0,0,6,57,2
2018,4,NO,REG,NYG,227,0,0,7.757593208652779,170,3,4.836881775292568,3,0,0,1,0,5,51,2
2018,4,NYG,REG,NO,255,1,0,5.647249560046376,65,1,0.06584252521861345,1,0,0,0,0,6,67,3
2018,4,NYJ,REG,JAX,167,1,0,-8.451592710940837,34,0,-3.654447606590111,2,1,0,0,0,6,43,5
2018,4,PHI,REG,TEN,348,2,0,3.8117698671574844,117,0,-1.3351129770238908,3,1,0,0,0,8,77,5
2018,4,PIT,REG,BAL,274,1,1,-5.851337649511663,19,0,-4.084935025195591,2,0,0,0,0,5,40,5
2018,4,SEA,REG,ARI,172,0,0,-1.2567157405670049,171,2,3.2164893323494628,1,0,0,0,0,8,57,6
2018,4,SF,REG,LAC,298,2,2,-1.834534431195988,76,0,-2.2736167380911656,1,1,1,0,0,4,29,5
2018,4,TB,REG,CHI,271,1,3,-4.322378194256029,60,0,-3.0595530605642125,1,0,0,0,0,11,99,3
2018,4,TEN,REG,PHI,344,2,1,10.118409857308453,70,1,-4.539487317379098,4,0,0,0,0,4,30,5
2018,5,ARI,REG,SF,170,1,0,-4.46132124774158,56,2,-4.076036829908844,4,2,0,0,0,5,46,5
2018,5,ATL,REG,PIT,305,1,0,-4.201624430201303,62,1,-1.0197315705299843,0,1,0,0,0,7,75,3
2018,5,BAL,REG,CLE,298,0,1,-10.728546501642308,116,0,0.4746934085560497,5,1,0,1,0,4,41,6
2018,5,BUF,REG,TEN,82,0,1,-11.17337151826158,144,1,0.3473612014052092,2,1,0,0,0,4,30,4
2018,5,CAR,REG,NYG,237,2,2,-2.117556229297356,118,0,-5.469212131632958,1,2,0,0,0,4,22,6
2018,5,CIN,REG,MIA,248,1,1,1.4994522178406706,103,0,-5.378772259522291,3,2,1,0,0,6,47,2
2018,5,CLE,REG,BAL,342,1,1,-3.5391574085731454,112,0,-3.2929822950719267,2,1,0,0,0,10,66,4
2018,5,DAL,REG,HOU,208,1,2,-4.356140005728741,98,0,-4.434731395042036,1,1,0,0,0,7,72,4
2018,5,DEN,REG,NYJ,377,2,1,-1.5007869123036794,92,0,-1.5931240663048811,1,1,0,0,0,6,45,3
2018,5,DET,REG,GB,183,2,0,7.110421192929359,94,2,-4.172220984357409,4,0,0,0,0,8,71,4
2018,5,GB,REG,DET,442,3,0,10.181270968658135,98,0,4.620037810818758,3,0,0,1,0,12,112,6
2018,5,HOU,REG,DAL,375,1,1,4.117513804850393,88,0,-10.258869919109916,2,2,0,0,0,5,25,6
2018,5,IND,REG,NE,365,3,2,5.489264950767945,84,0,-1.171397117752349,0,2,0,0,0,4,35,4
2018,5,JAX,REG,KC,430,1,4,-21.013684991310583,101,1,8.218390444963006,1,2,0,0,0,5,45,6
2018,5,KC,REG,JAX,313,0,2,10.143255564894979,126,2,-4.716832572593088,5,4,1,0,0,11,105,3
2018,5,LA,REG,SEA,321,1,2,10.22361345065292,155,3,2.869603417504355,2,0,0,0,0,7,45,6
2018,5,LAC,REG,LV,339,2,0,19.1448427965183,79,1,-6.796515950554749,3,1,0,0,0,9,82,3
2018,5,LV,REG,LAC,268,1,1,0.212129600553296,41,0,-0.15206207733717747,1,0,0,0,0,7,55,6
2018,5,MIA,REG,CIN,185,1,2,-14.69604110403452,128,0,2.0577714176529827,2,1,0,0,0,9,85,5
2018,5,MIN,REG,PHI,301,1,0,10.419472418085984,77,0,-7.680147534585558,3,0,0,0,0,4,23,4
2018,5,NE,REG,IND,341,3,2,9.879804473090307,97,2,1.6341391875466798,1,2,0,0,0,7,50,3
2018,5,NO,REG,WAS,363,3,0,24.540740185591858,98,3,-2.2568806577822382,3,1,0,0,0,4,45,5
2018,5,NYG,REG,CAR,383,3,2,8.937491342614276,50,0,-4.428126229671761,1,2,0,1,0,8,62,6
2018,5,NYJ,REG,DEN,198,3,1,3.9209119713375697,323,1,5.810144041606691,4,1,0,0,0,4,33,3
2018,5,PHI,REG,MIN,311,2,0,-0.8017295553698229,81,0,-4.123456387620419,1,0,0,0,0,8,52,3
2018,5,PIT,REG,ATL,250,3,1,10.397446055430919,131,2,2.81143063592026,6,0,0,0,0,7,58,2
2018,5,SEA,REG,LA,198,3,0,8.241571439912867,190,1,5.196424090187065,0,2,0,0,0,7,50,6
2018,5,SF,REG,ARI,349,2,2,-6.150313834989494,147,1,-10.2069213013018,1,0,0,1,0,9,65,4
2018,5,TEN,REG,BUF,129,0,1,-3.6198420958980497,100,0,-5.627125512051862,1,1,0,0,0,5,40,5
2018,5,WAS,REG,NO,275,0,1,-10.305790173137076,39,2,1.015662738296669,2,0,0,0,0,6,38,3
2018,6,ARI,REG,MIN,240,0,1,-11.858432476811934,60,1,-10.577194673358463,4,1,0,0,0,5,30,3
2018,6,ATL,REG,TB,355,3,0,16.4509026355684,70,1,-1.6648171010884705,2,2,0,1,0,5,30,5
2018,6,BAL,REG,TEN,238,1,1,10.215830697445199,123,2,-1.385530767729506,11,0,0,0,0,10,70,4
2018,6,BUF,REG,HOU,145,1,2,-11.176034307302604,100,0,-3.959711961389985,7,2,0,1,0,12,104,3
2018,6,CAR,REG,WAS,275,2,1,8.501548369344611,81,0,0.2683343721437268,3,0,0,1,0,8,55,2
2018,6,CHI,REG,MIA,316,3,1,12.964265919523314,164,1,-2.767642044311597,0,2,0,0,0,6,58,4
2018,6,CIN,REG,PIT,229,2,0,4.625507544435095,62,1,-0.07435323009849526,0,0,0,0,0,6,30,2
2018,6,CLE,REG,LAC,238,1,2,-22.186528713257875,103,0,-2.070597778481897,1,1,0,1,0,6,53,3
2018,6,DAL,REG,JAX,183,2,0,1.95053580369282,206,2,5.1368869073921815,3,1,0,0,0,3,25,2
2018,6,DEN,REG,LA,322,2,1,-0.1794270084103573,60,0,-0.24227290751878172,5,1,0,0,0,6,61,5
2018,6,GB,REG,SF,425,2,0,5.712885951597749,116,1,2.6244241278036498,2,1,0,0,0,6,54,5
2018,6,HOU,REG,BUF,177,1,2,-18.17097737891686,74,0,-7.416020348042366,2,2,1,0,0,6,50,1
2018,6,IND,REG,NYJ,301,4,3,-4.467947899589866,127,0,-1.2790363637614064,2,1,0,0,0,8,66,4
2018,6,JAX,REG,DAL,149,1,1,-13.932604209694546,65,0,-2.394535279890988,3,0,0,0,0,4,30,3
2018,6,KC,REG,NE,352,4,2,8.296052301110926,94,0,3.429332910105586,2,0,0,0,0,5,58,5
2018,6,LA,REG,DEN,201,0,1,-4.8375530311340285,270,2,15.806385984456998,2,1,0,0,0,10,81,3
2018,6,LAC,REG,CLE,215,2,1,4.82633329619984,246,3,9.243934521335177,5,2,0,1,0,10,72,2
2018,6,LV,REG,SEA,142,0,0,-13.936836733719261,79,0,-1.463202226208523,1,1,0,0,0,5,38,2
2018,6,MIA,REG,CHI,380,3,2,9.704352919843746,161,0,-3.65394658522564,2,1,0,0,0,7,67,5
2018,6,MIN,REG,ARI,233,1,1,-11.932202174185704,195,2,0.04186008556280285,4,1,0,0,0,9,52,4
2018,6,NE,REG,KC,340,1,0,2.1071922555254803,173,3,7.965740978453874,0,2,0,0,0,0,0,2
2018,6,NYG,REG,PHI,281,0,1,-15.449423364383255,147,1,5.735590952011989,1,0,0,1,0,5,61,5
2018,6,NYJ,REG,IND,280,2,1,13.50893830475123,107,0,-8.168140475447714,0,3,1,0,0,7,49,6
2018,6,PHI,REG,NYG,278,3,0,18.981246690704054,108,1,-3.2003159279547297,4,1,0,1,0,4,25,3
2018,6,PIT,REG,CIN,369,1,0,20.10177144029413,112,2,1.5445696116618413,3,0,0,0,0,9,69,4
2018,6,SEA,REG,LV,222,3,1,12.019701860230981,155,0,-1.0539557684678584,6,0,0,0,0,8,64,4
2018,6,SF,REG,GB,245,2,1,9.623562916385081,174,1,6.779195652939297,3,0,0,0,0,2,10,3
2018,6,TB,REG,ATL,395,4,2,13.37343141709567,121,0,1.2839896609657444,1,0,0,0,0,4,20,4
2018,6,TEN,REG,BAL,117,0,0,-11.73162964603398,55,0,-2.809267883654684,0,1,0,0,0,4,35,3
2018,6,WAS,REG,CAR,163,2,0,-7.925809117013012,132,0,5.501806207699701,1,1,0,0,0,5,43,4
2018,7,ARI,REG,DEN,194,1,3,-38.896609647505485,69,0,-3.6283602183684707,2,1,0,0,0,7,45,2
2018,7,ATL,REG,NYG,379,1,0,17.436864967197536,67,1,-2.90772917016875,4,0,0,0,0,5,29,4
2018,7,BAL,REG,NO,284,2,0,7.358682917027153,77,1,1.1150316479324829,1,0,0,0,0,5,54,3
2018,7,BUF,REG,IND,175,0,3,-22.78009707366518,135,0,0.6034111108165234,0,0,0,0,1,7,59,4
2018,7,CAR,REG,PHI,269,2,0,7.659428320403211,121,1,6.984303005388938,3,0,0,0,0,5,78,2
2018,7,CHI,REG,NE,333,2,2,-5.780167311757761,134,2,5.612130588910077,1,1,0,0,0,5,40,5
2018,7,CIN,REG,KC,187,1,1,-8.654217635621462,65,0,-7.594704718329012,2,1,0,0,0,8,58,3
2018,7,CLE,REG,TB,215,2,0,-2.218055245350115,119,1,-5.910308470425662,4,2,0,1,1,14,114,5
2018,7,DAL,REG,WAS,273,1,0,-0.47804430651495267,73,1,-2.9608322175918147,1,0,0,0,0,8,65,6
2018,7,DEN,REG,ARI,189,2,1,1.8011427346790976,131,2,-2.7871863273903728,6,3,2,0,0,5,50,2
2018,7,DET,REG,MIA,217,2,0,14.111909707494917,248,1,6.778694785266261,4,0,0,0,0,6,43,1
2018,7,HOU,REG,JAX,139,1,0,2.682328120699184,141,1,-4.458541876976508,4,1,0,2,0,6,35,1
2018,7,IND,REG,BUF,156,4,0,9.286951920134015,220,1,2.523985159902278,2,3,0,0,0,4,35,3
2018,7,JAX,REG,HOU,217,1,1,-6.653341516619548,70,0,-11.14797094190726,1,0,0,0,0,2,15,5
2018,7,KC,REG,CIN,358,4,1,20.793432630122457,198,1,5.901841236103792,2,1,1,0,0,8,49,2
2018,7,LA,REG,SF,202,2,0,8.894014867809378,146,2,-0.5670358345856665,7,2,0,0,1,1,10,2
2018,7,LAC,REG,TEN,306,2,0,15.844671225181624,47,0,-3.363270571571775,2,1,0,0,0,4,31,2
2018,7,MIA,REG,DET,239,2,0,6.262210297168791,107,1,2.0982926071155816,1,0,0,0,0,4,50,5
2018,7,MIN,REG,NYJ,241,2,0,2.2275522055612367,88,2,-2.6443977085724097,3,3,0,0,0,6,55,2
2018,7,NE,REG,CHI,277,3,1,14.705605775836801,108,0,-6.091168475948507,2,2,0,1,0,7,64,3
2018,7,NO,REG,BAL,212,2,0,7.135005423553389,134,1,2.7033238757576328,1,0,0,0,0,6,52,3
2018,7,NYG,REG,ATL,399,1,0,10.91610609283779,61,1,-2.0925381804844365,3,0,0,0,0,4,58,6
2018,7,NYJ,REG,MIN,206,1,3,-27.981399837221375,71,1,-4.199890850723023,1,0,0,1,0,8,71,2
2018,7,PHI,REG,CAR,310,2,0,6.500292709377526,58,0,0.10460946016246453,2,0,0,0,0,4,35,2
2018,7,SF,REG,LA,170,1,2,-23.402593992971504,107,0,-4.761715687811375,1,0,0,0,0,2,10,2
2018,7,TB,REG,CLE,365,0,2,-5.725633531948028,114,3,1.0093477479804145,5,0,0,0,0,8,65,4
2018,7,TEN,REG,LAC,237,1,1,9.41834472438035,164,1,1.2688816985755693,2,0,0,0,0,4,32,5
2018,7,WAS,REG,DAL,178,1,0,6.734257885376498,130,0,-10.135649791116979,4,0,0,0,0,5,35,3
2018,8,ARI,REG,SF,252,2,1,0.030545316156465496,88,0,-2.2237500077462755,4,0,0,0,0,9,62,4
2018,8,BAL,REG,CAR,238,2,2,-3.672893038019538,101,1,5.8579782721353695,0,0,0,0,0,9,68,3
2018,8,BUF,REG,NE,313,0,1,-16.386770105301224,46,0,-4.958148788973157,2,0,0,0,0,6,51,6
2018,8,CAR,REG,BAL,232,2,0,11.362022843796488,154,2,2.4510143155610087,2,2,0,0,0,4,30,4
2018,8,CHI,REG,NYJ,220,2,0,7.4620755807356325,179,1,3.447852464236128,1,0,0,1,0,2,25,3
2018,8,CIN,REG,TB,280,2,0,9.821558619238203,138,2,-4.1500290528746024,6,4,1,0,0,4,46,4
2018,8,CLE,REG,PIT,180,2,1,-5.774726652596937,74,0,-2.6676562009295925,1,1,0,0,0,7,52,2
2018,8,DEN,REG,KC,262,2,1,0.5840330281113162,189,1,2.9390565801050053,2,1,0,0,0,10,83,5
2018,8,DET,REG,SEA,310,2,1,1.870397615391994,34,0,-3.0896081758255605,2,0,0,0,0,4,32,4
2018,8,GB,REG,LA,286,1,0,6.35248997876832,106,2,1.250714357979665,5,0,0,0,0,2,10,6
2018,8,HOU,REG,MIA,239,5,0,15.49307358590886,188,1,1.7582600102759898,2,1,0,0,0,8,57,3
2018,8,IND,REG,LV,239,3,0,17.670837791753748,222,2,11.121187195181847,0,0,0,0,0,10,77,3
2018,8,JAX,REG,PHI,286,1,0,-1.7679607954212417,70,0,2.6870616844422606,4,1,0,0,0,5,45,3
2018,8,KC,REG,DEN,303,4,1,12.312624551297631,49,0,-4.1943518038024195,5,1,0,0,0,7,50,3
2018,8,LA,REG,GB,307,3,0,11.337564229190908,135,0,-8.04381467109043,3,0,0,0,1,2,15,5
2018,8,LV,REG,IND,244,3,0,12.651435397157911,103,1,-2.722139988967683,0,0,0,0,0,10,79,2
2018,8,MIA,REG,HOU,269,1,1,-6.113135602636142,116,1,0.22244833264267072,0,0,0,0,0,5,63,6
2018,8,MIN,REG,NO,359,2,1,2.908419373037759,85,1,-3.3114442519727163,0,1,0,0,0,6,54,4
2018,8,NE,REG,BUF,324,0,0,7.559985919164991,76,1,-2.3914050794264767,3,1,1,0,0,5,33,4
