season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2019,3,BUF,REG,CIN,243,1,1,0.5663333676107314,175,1,-2.2054122676490806,2,2,0,0,0,7,55,5
2019,3,CAR,REG,ARI,261,4,0,13.654386465292191,173,1,0.17982245919873696,8,2,0,0,0,3,35,2
2019,3,CHI,REG,WAS,231,3,1,8.873983878752787,90,0,-3.4277487726605336,4,3,1,0,0,9,59,3
2019,3,CIN,REG,BUF,250,1,2,-1.971695850708361,66,1,-1.409739015129162,1,1,0,0,0,8,54,3
2019,3,CLE,REG,LA,195,1,1,-4.861868006893545,95,0,-5.6714120414690115,2,2,0,0,0,8,60,3
2019,3,DAL,REG,MIA,246,2,1,5.036249645610975,235,2,9.772507298039272,3,0,0,0,0,8,100,3
2019,3,DEN,REG,GB,213,0,1,-6.339645273237327,149,2,3.8073440124862827,0,0,0,0,0,3,27,5
2019,3,DET,REG,PHI,201,1,0,5.2533305042558265,86,1,-3.951805378717836,3,0,0,0,0,9,61,2
2019,3,GB,REG,DEN,235,1,0,6.420951008701674,77,2,1.9423350858643293,6,1,0,0,0,7,53,4
2019,3,HOU,REG,LAC,351,3,0,20.535220017701647,39,1,-8.170258896250743,5,0,0,0,0,6,65,5
2019,3,IND,REG,ATL,310,2,0,17.465334367037165,79,1,-5.38462410599459,0,1,0,0,0,4,39,4
2019,3,JAX,REG,TEN,204,2,0,1.4990724810042115,88,0,-6.05441754986532,9,0,0,0,0,4,30,2
2019,3,KC,REG,BAL,374,3,0,16.303340877884878,140,1,-0.14016328431898728,3,0,0,0,0,4,31,4
2019,3,LA,REG,CLE,268,2,2,2.0981285081126924,90,0,0.69931873382302,3,1,0,0,0,7,49,5
2019,3,LAC,REG,HOU,318,2,0,4.111933337264597,73,0,-2.704386072539312,2,0,0,0,0,7,69,5
2019,3,LV,REG,MIN,242,2,1,0.12349122913476762,88,0,-2.8968234068597667,0,0,0,1,0,7,84,2
2019,3,MIA,REG,DAL,229,0,0,-7.975834730324404,72,0,-11.967774141006068,1,1,0,4,0,5,35,2
2019,3,MIN,REG,LV,174,1,0,8.07680048845334,211,3,4.416667206347287,4,1,0,1,0,6,59,3
2019,3,NE,REG,NYJ,320,2,1,1.5240709019708447,68,2,-6.260971350467708,5,1,0,1,0,8,70,2
2019,3,NO,REG,SEA,177,2,0,9.242063632409554,88,1,-4.054603228883818,0,0,0,1,0,11,70,4
2019,3,NYG,REG,TB,336,2,0,4.792724654898013,72,2,2.2336524699931033,4,1,0,1,0,6,59,5
2019,3,NYJ,REG,NE,98,0,1,-16.799893592484295,36,0,-12.452272122958675,1,1,1,0,0,5,67,3
2019,3,PHI,REG,DET,259,2,0,3.0773154396926543,127,1,-6.970853056118358,0,0,0,0,0,4,30,4
2019,3,PIT,REG,SF,174,2,1,-6.578894193888743,79,0,-7.395897987022739,1,2,0,0,0,6,42,3
2019,3,SEA,REG,NO,406,2,0,9.742998351168353,108,2,-12.231516333908075,0,0,0,0,0,7,53,4
2019,3,SF,REG,PIT,277,1,2,3.5850174798397347,168,2,-15.295714712569206,2,1,0,0,0,5,71,4
2019,3,TB,REG,NYG,380,3,1,9.441222215564078,144,0,-1.34644286406275,5,0,0,0,0,4,30,4
2019,3,TEN,REG,JAX,304,0,0,-6.715727513714228,91,1,-1.3255757735460065,0,0,0,1,0,9,101,5
2019,3,WAS,REG,CHI,332,2,3,-11.418809931083324,69,0,-7.497097676736303,3,1,0,0,0,9,61,4
2019,4,ARI,REG,SEA,241,0,1,-8.288578021645819,115,1,1.7703574331009047,4,0,0,0,0,7,44,4
2019,4,ATL,REG,TEN,397,0,0,-4.734634936883603,58,1,-5.1989280715934,0,0,0,0,0,7,50,5
2019,4,BAL,REG,CLE,247,3,2,-1.755175004250864,173,0,2.3834192977957427,1,1,0,0,0,3,15,3
2019,4,BUF,REG,NE,280,0,4,-19.71517371546697,135,1,0.8297354506794363,0,1,0,0,0,8,76,6
2019,4,CAR,REG,HOU,232,0,0,-7.51519247954662,94,1,-5.9603675480833065,6,1,0,0,0,6,35,5
2019,4,CHI,REG,MIN,204,1,0,6.916216970496247,72,0,-11.238453768207732,6,0,0,0,0,7,50,5
2019,4,CIN,REG,PIT,171,0,1,-26.17844489023817,73,0,1.117874058545567,0,0,0,0,0,8,60,3
2019,4,CLE,REG,BAL,342,1,1,14.436494543654383,193,4,9.225046455656411,4,2,0,0,0,6,41,3
2019,4,DAL,REG,NO,223,0,1,2.05404586176239,45,1,-5.954614729736932,5,1,0,0,0,6,64,4
2019,4,DEN,REG,JAX,303,3,1,4.681225194146819,68,0,-2.3822437977069058,5,0,0,1,0,5,48,3
2019,4,DET,REG,KC,291,3,0,4.878112213468005,186,0,-11.952839583391324,0,0,0,0,0,8,48,4
2019,4,GB,REG,PHI,422,2,1,13.14805399564333,77,1,-0.8110701834084466,0,0,0,0,0,5,50,4
2019,4,HOU,REG,CAR,160,0,1,-23.322572889797037,136,1,5.243744447079196,3,0,0,0,0,7,81,4
2019,4,IND,REG,LV,265,3,1,1.6171189212002037,81,0,-1.7077084592310712,1,0,0,1,0,5,35,2
2019,4,JAX,REG,DEN,213,2,0,3.075270831426829,269,0,9.573888074590505,0,1,0,0,0,12,104,5
2019,4,KC,REG,DET,315,0,0,9.033451291520716,123,3,4.0819295035908,4,0,0,1,0,7,51,4
2019,4,LA,REG,TB,517,2,3,-2.881016569086883,28,2,-1.560094487911556,2,1,1,0,0,13,106,6
2019,4,LAC,REG,MIA,317,2,0,21.528239721230648,79,1,-6.472775769769214,5,1,0,0,0,10,89,5
2019,4,LV,REG,IND,189,2,0,7.454986670559107,188,1,0.7199702124926262,0,1,1,0,0,11,80,5
2019,4,MIA,REG,LAC,180,1,1,-4.722179902722765,72,0,-1.230971971352119,1,0,0,0,0,5,53,4
2019,4,MIN,REG,CHI,233,0,0,-10.096219994462327,40,1,-0.7946549524785951,1,0,0,0,0,7,55,4
2019,4,NE,REG,BUF,150,0,1,-15.861764478959973,74,1,-0.46835509821539745,5,4,0,0,0,8,58,2
2019,4,NO,REG,DAL,193,0,1,-7.748189229201381,117,0,-0.8004747598986279,1,1,0,0,0,9,80,4
2019,4,NYG,REG,WAS,225,1,2,6.413958172372077,164,1,-10.13235733206966,3,4,1,2,0,5,45,3
2019,4,PHI,REG,GB,160,3,0,7.444635642299662,176,2,9.743520898016868,1,1,0,0,0,9,93,2
2019,4,PIT,REG,CIN,260,2,0,17.098203982342966,66,1,-10.437607918823616,8,1,0,0,0,4,37,3
2019,4,SEA,REG,ARI,240,1,0,4.522079540905768,115,1,4.706518676830456,4,1,1,0,0,7,65,3
2019,4,TB,REG,LA,385,4,1,23.594103504784986,88,2,-3.0022602330718655,2,3,0,0,0,12,99,3
2019,4,TEN,REG,ATL,227,3,0,7.970272871153423,138,0,-4.46231626503868,5,0,0,0,0,5,77,2
2019,4,WAS,REG,NYG,144,0,4,-22.144947781568348,55,0,-4.2081045575323515,0,2,0,0,0,12,58,3
2019,5,ARI,REG,CIN,253,0,0,9.400057599880306,266,2,9.72408906113667,1,0,0,0,0,12,96,4
2019,5,ATL,REG,HOU,330,3,1,6.450351606856895,57,1,-0.7365045684273355,0,0,0,0,0,7,63,4
2019,5,BAL,REG,PIT,161,1,3,-7.0969890291599125,138,1,0.7313516898179626,1,1,0,0,0,11,92,3
2019,5,BUF,REG,TEN,219,2,1,-3.870688497845549,109,0,-4.769060865801293,5,0,0,0,0,11,78,1
2019,5,CAR,REG,JAX,181,1,0,0.13094080691021204,285,3,11.13523601734778,2,0,0,0,0,8,70,2
2019,5,CHI,REG,LV,231,2,2,2.8956836182333063,42,1,-3.5203931787982583,0,0,0,0,0,10,75,4
2019,5,CIN,REG,ARI,262,2,0,9.418702324414207,108,0,-3.340197412413545,1,0,0,0,0,7,60,4
2019,5,CLE,REG,SF,120,0,2,-22.919291792411443,102,0,-0.7489582392154261,2,0,0,1,0,7,55,3
2019,5,DAL,REG,GB,463,2,3,1.720516123236031,122,1,2.2357646264426876,2,0,0,0,0,11,124,6
2019,5,DEN,REG,LAC,182,1,1,-5.349962226304837,191,1,4.914288643669363,0,2,0,1,0,12,122,5
2019,5,GB,REG,DAL,238,0,0,2.171625465829772,120,4,5.098800619802205,3,3,0,0,0,9,78,4
2019,5,HOU,REG,ATL,426,5,0,32.197029992914494,166,1,1.3704018192365766,2,1,1,1,0,9,89,3
2019,5,IND,REG,KC,151,0,1,-6.284829201263923,180,1,5.557951471302685,4,0,0,0,0,7,50,5
2019,5,JAX,REG,CAR,374,2,0,-0.37594458059167213,149,1,-2.252230881509604,3,0,0,0,0,9,84,5
2019,5,KC,REG,IND,321,1,0,3.2919645472227765,36,0,-3.7672952711000107,0,1,0,0,0,11,125,3
2019,5,LA,REG,SEA,395,1,1,14.950029448701612,82,2,-4.0543246397136246,1,0,0,0,0,6,45,5
2019,5,LAC,REG,DEN,211,0,2,-16.39025831065034,35,0,-7.696240840421524,3,1,0,0,0,4,43,4
2019,5,LV,REG,CHI,229,0,0,7.175755536947246,169,3,2.269494913809467,4,2,0,0,0,6,69,5
2019,5,MIN,REG,NYG,306,2,0,20.158923635419264,211,0,-3.9029964587648025,4,1,0,0,1,12,112,4
2019,5,NE,REG,WAS,348,3,1,12.241900377922907,130,1,-2.380885791091714,6,1,0,0,0,7,55,2
2019,5,NO,REG,TB,345,4,1,11.892575385548257,112,0,-3.4426492333295755,6,0,0,1,0,6,40,4
2019,5,NYG,REG,MIN,182,1,1,-10.837936937342402,64,0,-1.749636770633515,3,0,0,0,0,5,45,6
2019,5,NYJ,REG,PHI,120,0,2,-34.97610313857518,67,1,-2.875867607537657,1,0,0,0,0,9,52,1
2019,5,PHI,REG,NYJ,189,1,0,-0.020781727341062872,84,1,-7.401796673249919,10,2,1,1,0,9,76,2
2019,5,PIT,REG,BAL,203,1,1,-0.31804480448094496,77,1,-0.17860673426184803,5,3,0,0,0,11,76,3
2019,5,SEA,REG,LA,268,4,0,17.19428484229734,167,0,-1.9122474939073388,0,1,0,0,0,5,45,3
2019,5,SF,REG,CLE,181,2,0,6.755732430484077,275,2,8.505652584484778,4,2,0,0,0,4,34,4
2019,5,TB,REG,NO,204,2,0,1.524636602792084,94,1,-0.32423439889680594,0,1,0,0,0,4,30,4
2019,5,TEN,REG,BUF,183,0,0,-1.1384845080795025,102,1,-3.2750443864760035,4,1,0,1,0,8,60,4
2019,5,WAS,REG,NE,122,0,1,-22.01641057850793,145,1,0.5566341515514068,4,1,0,0,0,6,72,3
2019,6,ARI,REG,ATL,340,3,0,20.655579002636724,102,1,-4.559483836954899,2,0,0,0,0,8,57,5
2019,6,ATL,REG,ARI,356,4,0,19.520304600304467,103,0,0.5700150727352593,0,0,0,0,0,8,72,6
2019,6,BAL,REG,CIN,236,0,0,6.865837424858931,269,2,7.6633630846918095,2,1,0,0,0,10,81,5
2019,6,CAR,REG,TB,227,2,0,5.5319310932329735,59,2,-6.540602347583301,7,5,0,1,0,3,30,1
2019,6,CIN,REG,BAL,235,0,1,-1.2792956426802462,33,1,-4.478020170732634,1,0,0,0,0,4,20,6
2019,6,CLE,REG,SEA,249,1,3,-2.139115841506282,157,3,2.6993277496658266,3,0,0,0,0,9,83,3
2019,6,DAL,REG,NYJ,278,0,0,11.209139482347787,129,2,-3.526114054955542,2,1,0,0,0,9,68,6
2019,6,DEN,REG,TEN,177,0,1,-3.3285842785526385,103,1,-5.605794276071524,7,3,0,0,0,8,51,4
2019,6,DET,REG,GB,265,0,0,0.9877927830807955,56,1,-1.1602585255750455,1,1,0,0,0,8,50,6
2019,6,GB,REG,DET,283,2,1,-2.4029161726187382,170,0,-1.045793642538027,3,0,0,1,0,6,48,4
2019,6,HOU,REG,KC,280,1,2,15.265212335769274,192,3,1.110432434885297,1,1,0,0,0,10,70,2
2019,6,JAX,REG,NO,163,0,1,-8.223406968872025,75,0,-6.079808725044131,3,0,0,0,0,2,15,4
2019,6,KC,REG,HOU,273,3,1,1.5785097486524053,53,0,0.41036447224905714,0,2,0,0,0,11,79,3
2019,6,LA,REG,SF,78,0,0,-18.18959006399382,109,1,-11.098881562589668,2,1,0,0,0,8,59,6
2019,6,LAC,REG,PIT,320,2,2,5.7349956561049105,32,0,-11.323637931549456,0,1,0,0,0,8,74,3
2019,6,MIA,REG,WAS,217,1,2,-16.07135255543096,84,1,3.054055936098009,0,0,0,0,0,5,45,4
2019,6,MIN,REG,PHI,333,4,1,16.515344821395047,122,1,-8.907307496410795,2,2,0,0,0,4,30,3
2019,6,NE,REG,NYG,334,0,1,-2.469827356711532,114,3,-7.049437548295828,1,3,0,0,0,3,20,2
2019,6,NO,REG,JAX,240,1,0,2.5408198489443787,104,0,-5.251015380199533,2,1,0,0,0,3,35,4
2019,6,NYG,REG,NE,161,1,3,-17.757883654820034,52,0,-2.554767263820395,3,1,0,0,0,5,40,5
2019,6,NYJ,REG,DAL,338,2,1,9.157033408834131,56,1,-1.4184194715926424,1,0,0,0,0,8,105,2
2019,6,PHI,REG,MIN,306,2,2,3.1561638917019756,108,0,-3.8911919337697327,1,1,0,0,0,7,49,6
2019,6,PIT,REG,LAC,132,1,1,2.5957850582224236,124,1,-5.974888147145975,1,2,0,0,0,6,45,0
2019,6,SEA,REG,CLE,295,2,0,17.381087264127938,170,2,-8.77659155665594,0,3,0,0,0,10,65,5
2019,6,SF,REG,LA,243,0,1,-0.13731050956114643,99,2,-7.989909220000686,4,0,0,0,0,4,30,6
2019,6,TB,REG,CAR,400,1,5,-13.763563822851186,42,2,0.012587729419581528,2,0,0,2,0,9,70,6
2019,6,TEN,REG,DEN,207,0,3,-16.50177898746915,39,0,-8.161616735393181,1,1,0,0,0,6,40,3
2019,6,WAS,REG,MIA,166,2,0,1.0228565470579345,145,0,-2.302247974090278,5,2,0,0,0,6,56,4
2019,7,ARI,REG,NYG,104,0,0,4.333609688697955,156,3,-4.699479648993835,8,1,0,0,0,10,85,4
2019,7,ATL,REG,LA,224,1,1,-11.451901268256023,38,0,-2.0331291093025357,0,0,0,1,0,5,48,0
2019,7,BAL,REG,SEA,143,0,0,0.7134101325470068,199,1,8.043659042902364,1,1,1,0,0,8,75,2
2019,7,BUF,REG,MIA,202,2,0,7.955241858063982,117,0,2.849681311505381,1,1,0,0,0,9,83,2
2019,7,CHI,REG,NO,251,2,0,-1.8209348601995687,17,0,-12.140250033233315,1,0,0,0,0,3,10,5
2019,7,CIN,REG,JAX,276,1,3,-12.011282191441538,33,1,-5.6401256906974595,2,0,0,0,0,6,50,4
2019,7,DAL,REG,PHI,239,1,1,8.0832003745193,189,3,1.113737135159015,3,1,0,0,0,6,65,5
2019,7,DEN,REG,KC,213,0,0,-23.593500667975853,71,1,-2.167202392578358,1,0,0,0,0,4,33,2
2019,7,DET,REG,MIN,364,4,1,11.808803153466284,81,0,-0.7867057622643188,0,0,0,0,0,8,67,5
2019,7,GB,REG,LV,429,5,0,31.815392494900152,60,1,-1.6561967513989657,0,1,0,0,0,3,20,5
2019,7,HOU,REG,IND,308,1,2,1.9117577140879094,100,1,-0.44847277958969123,1,0,0,0,0,10,54,5
2019,7,IND,REG,HOU,326,4,0,17.736192586278776,62,0,-12.496651206747629,3,2,0,0,1,6,45,1
2019,7,JAX,REG,CIN,255,1,0,4.237930363681938,216,0,-3.6936056011650744,2,3,1,0,0,11,130,3
2019,7,KC,REG,DEN,193,2,0,2.01911078181635,80,0,-2.5120770802784715,9,0,0,1,0,6,46,1
2019,7,LA,REG,ATL,291,2,0,18.372380553730135,90,1,-8.028249686082225,5,1,0,0,0,5,24,6
2019,7,LAC,REG,TEN,329,2,0,14.097997065232569,39,0,-11.62165909257601,2,1,0,0,0,4,29,4
2019,7,LV,REG,GB,329,3,1,22.787183683807065,155,0,-9.622101983928587,1,0,0,0,0,8,97,2
2019,7,MIA,REG,BUF,282,1,1,7.3680357565463055,109,2,0.9580828608886804,2,0,0,0,0,6,55,6
2019,7,MIN,REG,DET,338,4,0,25.224982681999176,166,2,4.806274057656992,2,1,0,0,0,6,60,2
2019,7,NE,REG,NYJ,249,1,1,4.3038865206709875,74,3,-1.9451466680911835,1,4,0,0,1,7,92,4
2019,7,NO,REG,CHI,281,2,0,10.772286143073677,151,2,2.339897795822681,2,0,0,0,1,4,35,4
2019,7,NYG,REG,ARI,223,1,1,-14.817202244739747,107,1,2.200268466053149,2,0,0,0,0,6,75,5
2019,7,NYJ,REG,NE,86,0,4,-31.661473809042946,81,0,-1.395388302858919,0,1,0,1,0,8,60,1
2019,7,PHI,REG,DAL,191,1,1,-7.612117565133296,115,0,-7.936377746111248,3,1,0,0,0,5,40,3
2019,7,SEA,REG,BAL,241,1,1,-7.155095989316015,106,0,0.1977334549301304,1,0,0,0,0,2,18,6
2019,7,SF,REG,WAS,151,0,1,0.9336152416778472,137,0,-5.261138122047793,3,0,0,0,0,2,20,5
2019,7,TEN,REG,LAC,323,2,1,15.01845751584887,97,1,-4.466888352239039,1,0,0,0,0,7,54,3
2019,7,WAS,REG,SF,77,0,0,-0.6780487125077341,104,0,-10.984395313891582,2,1,0,0,0,7,47,4
2019,8,ARI,REG,NO,220,0,0,-10.64974896684559,40,0,-5.397323420678731,0,1,0,0,0,5,35,2
2019,8,ATL,REG,SEA,460,1,1,16.141385568388475,69,1,-3.6970445463084616,2,0,0,0,0,5,40,6
2019,8,BUF,REG,PHI,169,2,0,-4.970023579720873,98,0,-5.144037238743044,3,0,0,0,0,8,57,6
2019,8,CAR,REG,SF,158,0,3,-31.14930291194223,130,1,-0.46894490341935313,3,1,0,1,1,9,70,1
2019,8,CHI,REG,LAC,253,0,1,-4.01544938239639,162,1,-4.942122619974268,1,1,0,0,0,5,42,6
2019,8,CIN,REG,LA,329,1,0,-1.1939641615021177,104,0,3.588938149623573,0,0,0,0,0,6,40,6
2019,8,CLE,REG,NE,194,1,1,-9.197321541844524,159,0,-6.355356602696702,3,0,0,1,0,13,85,6
2019,8,DEN,REG,IND,174,0,0,-7.112248691653232,113,1,-1.2893297504051588,4,0,0,0,0,10,88,3
2019,8,DET,REG,NYG,342,3,1,16.986739607612257,59,0,-9.24469589086948,3,0,0,0,0,7,75,3
2019,8,GB,REG,KC,305,3,0,13.788599677070836,118,1,4.09639482703642,2,0,0,0,0,4,25,3
2019,8,HOU,REG,LV,279,3,0,10.615891871995498,130,0,0.9779831983032636,0,0,0,0,0,7,50,1
2019,8,IND,REG,DEN,202,0,0,-5.69124674322847,127,1,-0.8023959659386946,3,0,0,0,0,10,103,6
2019,8,JAX,REG,NYJ,279,3,0,12.338720282982957,111,0,-7.031416777162998,8,3,0,2,0,9,70,3
2019,8,KC,REG,GB,267,2,0,7.400892836258556,88,1,-2.2641234509646893,5,0,0,0,0,3,30,5
2019,8,LA,REG,CIN,372,2,0,23.486439635844093,98,1,-1.7984896779817063,5,0,0,0,0,9,59,3
2019,8,LAC,REG,CHI,201,1,1,-0.5908210777966616,36,1,-2.69667906823843,3,1,0,0,0,8,53,5
2019,8,LV,REG,HOU,285,3,0,14.74048679560623,93,0,-2.6534384439582936,3,0,0,0,0,11,100,6
2019,8,MIA,REG,PIT,190,2,2,-3.2320515802130103,60,0,-5.75789855531184,2,1,0,0,0,5,45,5
2019,8,MIN,REG,WAS,285,0,0,12.152222205652096,161,1,-3.991449772894628,4,1,0,0,0,7,74,2
2019,8,NE,REG,CLE,259,2,0,5.203697566407287,79,0,-7.209280057625416,5,1,0,0,0,4,32,3
2019,8,NO,REG,ARI,373,3,1,13.713395725530512,137,1,-2.395579187257681,3,0,0,0,0,2,15,3
