season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2016,1,SEA,REG,MIA,258,1,1,-1.7183886962129655,112,0,-10.352908540400676,5,0,0,0,0,8,69,5
2016,1,SF,REG,LA,170,1,0,-1.6304318871116266,150,3,6.292961002443917,2,2,0,0,0,2,10,3
2016,1,TB,REG,ATL,281,4,1,13.08356870098461,90,0,-7.848352489352692,3,0,0,0,0,6,48,3
2016,1,TEN,REG,MIN,271,2,1,0.759261155988063,64,0,-18.734577022318263,0,0,0,0,0,2,10,3
2016,1,WAS,REG,PIT,329,0,2,1.3444703022559619,55,1,-3.319769120484125,1,1,0,0,0,9,55,4
2016,2,ARI,REG,TB,315,3,0,13.519019880690806,105,1,-3.279561848321464,2,4,1,0,0,3,30,2
2016,2,ATL,REG,LV,396,3,1,19.68766874931359,139,1,2.7293847268885,1,0,0,0,0,7,72,3
2016,2,BAL,REG,CLE,302,2,2,7.8313331618518145,80,0,-7.854799053486204,3,2,0,0,0,4,29,6
2016,2,BUF,REG,NYJ,307,3,1,11.842825874564387,86,0,-4.359516304160934,1,0,0,0,0,6,59,5
2016,2,CAR,REG,SF,353,4,1,10.776697222703435,176,0,-4.675682943430729,2,2,0,0,0,8,65,6
2016,2,CHI,REG,PHI,235,0,1,-12.630166264771402,64,1,-4.478436119214166,2,0,0,0,0,7,60,4
2016,2,CIN,REG,PIT,366,1,0,5.605984822558134,46,0,-6.08120941760717,1,2,0,0,0,5,31,5
2016,2,CLE,REG,BAL,260,2,2,8.870624986525787,145,1,-3.6892450390732847,0,2,0,1,0,8,59,5
2016,2,DAL,REG,WAS,292,0,0,15.942053739453122,102,3,-4.61180062108906,2,1,0,0,0,6,39,0
2016,2,DEN,REG,IND,266,0,1,2.148421924480069,134,1,-1.6132833204226404,5,1,1,0,0,8,54,4
2016,2,DET,REG,TEN,260,1,1,-2.9583085849002577,137,0,3.556457480536693,3,1,0,0,1,17,138,3
2016,2,GB,REG,MIN,213,1,1,-10.29054613833432,83,1,-2.1561542074778117,4,0,0,0,0,6,72,4
2016,2,HOU,REG,KC,268,1,2,1.3853381027029381,97,0,-11.656801265024114,4,0,0,0,0,5,44,4
2016,2,IND,REG,DEN,197,1,1,-15.736866369504629,83,1,2.3886399091721318,1,1,0,0,0,8,94,4
2016,2,JAX,REG,LAC,329,2,2,-8.792729001982643,69,0,3.1609720923006535,3,0,0,0,0,14,93,4
2016,2,KC,REG,HOU,186,0,0,-9.037531184839942,119,0,-14.28127073077485,2,2,0,0,0,9,77,6
2016,2,LA,REG,SEA,239,0,0,-1.4472145152736764,64,0,-4.244196285086218,2,0,0,0,0,9,78,2
2016,2,LAC,REG,JAX,220,4,0,5.530640636306648,150,1,1.1584953276324086,2,2,0,0,0,3,23,6
2016,2,LV,REG,ATL,299,3,0,8.81415860524487,155,1,2.590808034176007,1,1,0,0,0,9,58,5
2016,2,MIA,REG,NE,387,2,2,14.326514759093335,70,1,-7.417532863502856,2,0,0,0,0,5,49,6
2016,2,MIN,REG,GB,286,2,0,5.8090303562930785,30,0,-11.10743458889192,5,1,0,1,0,13,137,3
2016,2,NE,REG,MIA,324,3,0,18.076753447610255,161,1,0.47772691232761755,0,2,0,0,0,7,65,2
2016,2,NO,REG,NYG,263,1,0,-1.00852468395663,41,0,-2.081168241566047,2,0,0,0,0,7,76,6
2016,2,NYG,REG,NO,368,0,0,6.0061102572380385,64,0,-12.361109576655199,2,0,0,0,0,3,25,3
2016,2,NYJ,REG,BUF,374,1,0,22.730879828538207,123,3,2.6806327874438445,0,1,0,0,0,7,50,1
2016,2,PHI,REG,CHI,190,1,0,5.886292471337558,100,2,-5.049733516178094,3,1,0,0,0,5,34,4
2016,2,PIT,REG,CIN,259,3,2,5.726456406013824,124,0,-6.616687383619137,1,0,0,1,0,5,54,2
2016,2,SEA,REG,LA,254,0,0,2.661850580476317,67,0,-4.970774864312261,3,0,0,0,0,10,114,6
2016,2,SF,REG,CAR,243,2,2,-3.2757833536754486,65,1,-12.08800412286655,1,1,0,0,0,6,50,6
2016,2,TB,REG,ARI,243,1,4,-20.233711002060105,85,0,-1.4548174634110183,1,0,0,0,0,5,39,0
2016,2,TEN,REG,DET,238,2,1,4.59815294657834,139,0,2.596589526918251,4,1,0,2,0,12,83,3
2016,2,WAS,REG,DAL,364,1,1,3.9196743678224664,82,1,-0.35215658822562546,4,0,0,0,0,8,51,6
2016,3,ARI,REG,BUF,287,0,4,-12.042941185694751,88,2,-10.083419184724335,4,1,0,0,1,8,50,3
2016,3,ATL,REG,NO,240,2,0,10.765946188181081,217,3,10.425688446033746,2,1,1,0,0,4,35,0
2016,3,BAL,REG,JAX,214,0,2,-12.368846097401686,84,1,1.083525506022852,4,3,0,1,0,8,58,6
2016,3,BUF,REG,ARI,119,0,1,-7.0373133851985,208,3,5.202972098763434,5,4,0,0,0,9,75,4
2016,3,CAR,REG,MIN,265,0,3,-15.71088077528158,105,1,-0.09702048334293067,2,0,0,0,0,10,65,4
2016,3,CHI,REG,DAL,317,2,0,3.390919318073429,78,0,-1.2740166925941594,0,0,0,0,0,6,45,6
2016,3,CIN,REG,DEN,206,0,1,-5.768546187063876,143,2,4.030227511393605,2,0,0,1,0,9,69,4
2016,3,CLE,REG,MIA,279,0,0,0.6837265366427432,169,1,3.2107523849256436,1,2,1,0,0,13,91,5
2016,3,DAL,REG,CHI,248,1,0,14.977797825524931,199,3,5.5181562841753475,0,0,0,0,0,4,45,2
2016,3,DEN,REG,CIN,312,4,0,18.9187846366001,52,0,-8.252573667981661,4,1,0,0,0,5,41,3
2016,3,DET,REG,GB,385,3,1,20.160271198550056,50,0,-4.94664506620029,2,0,0,0,0,4,86,3
2016,3,GB,REG,DET,205,4,0,11.130980441136995,123,0,0.8674179404353466,3,1,0,0,0,4,45,2
2016,3,HOU,REG,NE,196,0,1,-14.062114563246723,109,0,-3.1505905688973144,1,0,0,0,0,6,43,6
2016,3,IND,REG,LAC,331,1,1,-5.52643532338183,93,2,-2.302361030539032,2,0,0,0,0,10,66,3
2016,3,JAX,REG,BAL,194,2,3,-10.66854314062859,48,0,-5.705252115178155,2,2,0,0,0,7,75,3
2016,3,KC,REG,NYJ,237,1,0,8.841009761084804,72,0,-15.019484427699354,0,6,1,0,0,5,59,3
2016,3,LA,REG,TB,190,2,1,-1.8848898215103507,137,2,3.302361581110861,2,1,0,0,0,8,69,3
2016,3,LAC,REG,IND,326,0,0,7.327979213389344,37,1,-4.78341652994277,2,1,0,1,0,10,80,4
2016,3,LV,REG,TEN,249,1,1,6.141731056626236,123,1,-2.1060467552160844,1,2,0,0,0,8,58,4
2016,3,MIA,REG,CLE,319,3,2,-6.141353823781907,115,1,0.11006696498952806,4,0,0,0,0,8,67,6
2016,3,MIN,REG,CAR,171,1,0,-0.7077662917543037,58,0,-6.378461485510226,8,3,0,1,1,6,42,2
2016,3,NE,REG,HOU,103,0,0,-7.264669844389172,185,3,0.3699464901292231,2,1,0,1,0,3,15,0
2016,3,NO,REG,ATL,376,3,1,0.8008468688223918,115,1,5.422476007472258,2,0,0,1,0,5,75,5
2016,3,NYG,REG,WAS,350,1,2,6.705538868838287,120,2,1.2858823474380188,2,0,0,0,0,11,128,2
2016,3,NYJ,REG,KC,188,0,6,-27.82785776166411,117,0,2.822887177928351,2,0,0,0,0,3,15,3
2016,3,PHI,REG,PIT,301,2,0,17.16503441018924,125,2,0.7215505721396767,4,1,0,0,0,10,99,2
2016,3,PIT,REG,PHI,257,0,1,-15.03787939286271,29,0,-0.7404792708111927,0,0,0,0,0,7,77,1
2016,3,SEA,REG,SF,308,2,1,15.90717189339005,127,2,-5.327966282527257,0,1,0,0,0,6,50,3
2016,3,SF,REG,SEA,119,0,1,-10.520930771928075,135,2,4.1223674173089675,2,1,0,0,0,4,35,1
2016,3,TB,REG,LA,405,3,1,0.5822791906551554,83,1,-0.16918144084047526,1,1,1,0,0,9,80,5
2016,3,TEN,REG,LV,214,0,2,-9.632287841605184,181,1,0.5069555875961669,1,1,0,0,0,8,70,4
2016,3,WAS,REG,NYG,327,2,0,13.703538037196019,90,0,-7.283861091900321,2,2,0,1,0,8,70,4
2016,4,ARI,REG,LA,325,1,3,-4.671186350349268,118,0,-5.664670139085501,2,0,0,0,0,6,45,5
2016,4,ATL,REG,CAR,503,4,1,24.65402019354329,90,1,-4.5976044845883735,1,2,1,0,0,8,77,2
2016,4,BAL,REG,LV,298,1,0,-6.171179282717651,130,2,3.5467269575747196,0,0,0,0,0,10,105,5
2016,4,BUF,REG,NE,246,1,0,12.177931716921428,134,0,-0.46859313221648335,3,0,0,0,0,6,60,2
2016,4,CAR,REG,ATL,337,3,2,5.784971902364255,49,0,-5.361451127915643,3,1,1,0,0,6,55,6
2016,4,CHI,REG,DET,302,2,0,13.49757874956347,114,0,-9.320082396850921,2,2,0,0,0,8,55,5
2016,4,CIN,REG,MIA,296,1,0,9.134967903557637,77,0,-13.163541193876881,5,1,0,0,0,6,40,0
2016,4,CLE,REG,WAS,223,1,1,5.692578389439461,163,1,-6.163501825474668,3,1,0,0,0,7,101,6
2016,4,DAL,REG,SF,245,2,0,11.066321478628392,194,1,4.5006378914404195,1,1,0,0,0,6,45,5
2016,4,DEN,REG,TB,238,2,0,10.116006410014728,89,1,-10.308640733594075,5,2,0,0,0,9,88,3
2016,4,DET,REG,CHI,213,0,2,-4.708842643461806,66,0,-2.9463523398875537,2,0,0,0,0,10,76,6
2016,4,HOU,REG,TEN,254,2,2,-0.28631150525429483,115,0,-2.732536779891234,1,1,0,0,0,6,59,4
2016,4,IND,REG,JAX,234,2,1,-6.811816456655215,94,1,2.5643456971738487,3,0,0,0,0,7,78,4
2016,4,JAX,REG,IND,207,2,0,6.029111967057473,136,1,2.0532138376147486,6,1,0,0,0,11,145,3
2016,4,KC,REG,PIT,287,2,1,-2.7334364998356584,87,0,-4.8569835660164244,2,0,0,0,0,7,40,4
2016,4,LA,REG,ARI,266,2,0,3.2003914590290456,41,0,-9.355624774994794,3,3,0,0,0,9,84,2
2016,4,LAC,REG,NO,321,2,1,8.20749278675535,38,2,-6.170140315720346,2,2,0,0,0,5,46,5
2016,4,LV,REG,BAL,199,4,0,8.25035632448271,62,0,-10.078249805083033,2,0,0,0,0,12,93,2
2016,4,MIA,REG,CIN,189,1,1,-11.84039222355932,62,0,-2.157878854079172,1,0,0,0,0,7,68,3
2016,4,MIN,REG,NYG,262,1,0,7.38734400328438,104,2,-8.07570610998664,0,1,0,0,0,6,37,2
2016,4,NE,REG,BUF,205,0,0,-1.7722874704615377,90,0,-7.076122331607621,2,0,0,2,0,9,74,5
2016,4,NO,REG,LAC,207,2,2,8.440751285670558,83,3,-7.60594220078201,3,1,0,0,0,6,34,4
2016,4,NYG,REG,MIN,261,0,1,-12.696255987568293,78,1,0.12355066684540361,0,0,0,1,0,8,69,5
2016,4,NYJ,REG,SEA,261,1,3,4.911928164339326,58,0,-5.758822454372421,2,0,0,0,0,7,60,4
2016,4,PIT,REG,KC,300,5,0,20.76545608100435,149,1,2.204129917838145,4,1,0,0,0,9,68,6
2016,4,SEA,REG,NYJ,309,3,0,15.678162146785343,66,0,-2.8511789378826506,4,3,0,0,0,7,71,4
2016,4,SF,REG,DAL,196,1,1,-0.329343132802272,106,1,0.48041895881760865,2,0,0,0,0,5,32,3
2016,4,TB,REG,DEN,179,0,2,-16.244182792375796,72,1,-9.380690162302926,4,0,0,0,0,9,69,6
2016,4,TEN,REG,HOU,202,0,1,-2.703395020339099,124,2,0.6003644696611445,1,2,0,0,0,11,93,4
2016,4,WAS,REG,CLE,183,3,1,2.2577417171949232,145,1,5.435521839273861,1,1,0,0,0,9,75,2
2016,5,ARI,REG,SF,124,2,0,-5.992530710067834,172,2,5.498268130060751,7,2,0,1,1,7,50,2
2016,5,ATL,REG,DEN,267,1,0,6.327024615121815,122,1,-0.09502192871877924,6,1,0,0,0,7,78,3
2016,5,BAL,REG,WAS,210,1,0,-14.291180265077855,118,0,2.1822357845376246,1,1,0,2,0,9,65,5
2016,5,BUF,REG,LA,124,2,0,-2.21490763570333,193,1,2.7818062650912907,4,2,1,0,0,7,60,4
2016,5,CAR,REG,TB,278,0,2,-0.516207308229153,136,2,0.7211339031928219,2,0,0,1,0,7,60,6
2016,5,CHI,REG,IND,397,2,0,17.62364125706954,125,0,3.411229501682101,5,0,0,0,0,10,80,2
2016,5,CIN,REG,DAL,269,2,0,5.860669436301712,96,0,2.304245380219072,1,0,0,0,0,6,49,4
2016,5,CLE,REG,NE,249,2,1,2.7495202785213477,27,0,-11.604463456489611,1,0,0,0,0,5,35,5
2016,5,DAL,REG,CIN,227,1,0,9.884832420997554,180,3,4.480878673581174,4,0,0,1,0,7,45,1
2016,5,DEN,REG,ATL,223,1,1,-2.674906442237776,84,0,0.026240625884383917,2,0,0,0,0,8,57,4
2016,5,DET,REG,PHI,180,3,0,-0.39683351009814594,80,0,0.708205711474875,3,1,0,0,0,2,18,4
2016,5,GB,REG,NYG,259,2,2,-1.4622393037063737,147,0,3.1037609635968693,4,0,0,0,0,6,57,2
2016,5,HOU,REG,MIN,184,1,1,-18.031926721777793,59,0,0.06498476851265877,2,0,0,0,0,4,15,5
2016,5,IND,REG,CHI,322,2,0,6.48395550761511,98,0,-2.256652958400082,0,0,0,0,0,9,68,5
2016,5,LA,REG,BUF,271,0,2,-9.737132434727995,102,1,-4.959562128060497,2,0,0,0,0,6,40,1
2016,5,LAC,REG,LV,359,4,2,17.52776388438644,72,0,-8.402001577836927,3,1,0,0,0,4,38,5
2016,5,LV,REG,LAC,317,2,1,6.1984448798065115,89,1,-0.5407816159713548,2,2,0,0,0,6,36,4
2016,5,MIA,REG,TEN,191,0,2,-10.223195197444966,51,1,0.008752111316425726,0,0,0,0,0,8,83,3
2016,5,MIN,REG,HOU,271,2,0,13.422233257522315,96,1,-12.22004368150374,4,1,0,0,0,9,97,1
2016,5,NE,REG,CLE,406,3,0,22.922480641264926,98,1,-5.797505113645457,2,1,0,0,1,5,61,2
2016,5,NYG,REG,GB,199,1,0,-7.647322802720353,43,0,-2.6928446762228786,0,2,0,0,0,6,51,3
2016,5,NYJ,REG,PIT,255,1,0,-0.00734383637557201,72,0,-0.4697366046020761,1,0,0,0,0,4,18,5
2016,5,PHI,REG,DET,238,2,1,7.985761819540567,116,0,0.34474368061637506,3,0,0,0,0,14,111,5
2016,5,PIT,REG,NYJ,380,4,0,17.2367391787659,61,0,-9.449428001011256,3,0,0,0,0,1,10,2
2016,5,SF,REG,ARI,162,1,2,-13.694031045801239,151,2,0.8308979587454814,1,0,0,1,0,4,34,3
2016,5,TB,REG,CAR,219,1,0,4.921137154519053,113,0,-0.9470899792415217,0,2,0,0,0,5,40,6
2016,5,TEN,REG,MIA,163,3,0,3.534227875774892,235,1,11.506903365720063,6,2,0,0,0,5,40,3
2016,5,WAS,REG,BAL,260,1,1,2.3574765642254256,60,0,-7.147829573776107,3,0,0,0,0,4,46,4
2016,6,ARI,REG,NYJ,225,1,0,8.644946041953517,171,3,0.21307461519609205,1,2,0,0,0,9,64,1
2016,6,ATL,REG,SEA,335,3,1,4.476523703920176,52,0,-1.022923109587282,1,0,0,0,0,8,66,5
2016,6,BAL,REG,NYG,307,0,0,-1.103152450997705,98,2,-1.2506716106436215,1,2,0,0,0,15,111,4
2016,6,BUF,REG,SF,179,2,0,5.076596272349705,313,4,7.949294775724411,3,0,0,0,0,7,71,2
2016,6,CAR,REG,NO,322,2,1,5.10792853975981,103,3,0.08200024397228844,1,1,0,0,0,5,51,4
2016,6,CHI,REG,JAX,302,0,0,2.4244281289924334,92,1,-1.7062033412075834,2,1,0,0,0,10,87,3
2016,6,CIN,REG,NE,254,1,0,11.397564123553822,120,1,-2.32326603072579,3,0,0,0,0,7,46,4
2016,6,CLE,REG,TEN,337,2,0,8.952373347541787,40,1,-2.557597169356953,2,1,0,0,0,11,69,4
2016,6,DAL,REG,GB,247,3,1,6.877887776597362,191,0,-0.0515769136602211,1,1,0,0,0,7,60,5
2016,6,DEN,REG,LAC,230,1,0,-1.799562112343816,84,0,2.2919351539383697,2,0,0,0,0,12,103,3
2016,6,DET,REG,LA,270,4,0,19.047858067555563,83,0,-3.42454640311189,1,1,0,0,0,7,62,5
2016,6,GB,REG,DAL,294,1,1,3.475554414398997,78,0,-13.095058837160668,1,1,0,0,0,5,23,6
2016,6,HOU,REG,IND,269,2,1,4.24172919019496,158,1,-0.07116245478556626,3,1,0,0,0,7,59,5
2016,6,IND,REG,HOU,252,1,1,0.43217209847382376,161,1,2.7088151082206515,1,1,0,0,0,7,42,6
2016,6,JAX,REG,CHI,271,1,1,-0.3059132338317916,54,1,-4.451008863456082,1,0,0,0,0,5,50,2
2016,6,KC,REG,LV,224,0,0,11.032154797908738,183,3,0.9329691475936421,2,1,0,0,0,2,10,3
2016,6,LA,REG,DET,321,3,1,21.08528703812044,76,1,-3.240548603993375,1,0,0,0,0,8,62,5
2016,6,LAC,REG,DEN,178,1,0,2.6458586333354948,99,0,-7.595114983385429,2,0,0,1,1,3,20,5
2016,6,LV,REG,KC,225,1,1,-8.155074763836524,64,0,-1.6840830908622593,1,0,0,0,0,3,25,4
2016,6,MIA,REG,PIT,252,0,0,8.917325144203694,222,3,8.262368051193537,2,2,0,0,0,8,95,2
2016,6,NE,REG,CIN,376,3,0,18.648239883809044,79,1,-2.4038344191212673,2,0,0,0,1,6,55,1
2016,6,NO,REG,CAR,465,4,1,19.386239740828593,63,1,-3.6230732885897114,2,1,0,0,0,10,126,4
2016,6,NYG,REG,BAL,403,3,2,15.545795002978245,38,0,-7.118878143664915,2,0,0,0,0,7,119,4
2016,6,NYJ,REG,ARI,205,0,2,-11.238222953923586,33,0,-2.6177128062117845,0,0,0,0,0,10,83,5
2016,6,PHI,REG,WAS,179,0,0,-4.33907937898919,94,0,0.4228051393341419,0,1,1,0,0,13,114,4
2016,6,PIT,REG,MIA,189,1,2,-6.836919800858478,128,1,4.541626685881056,0,0,0,0,0,6,65,3
2016,6,SEA,REG,ATL,270,0,0,7.942359345412001,72,3,-4.694890450133244,4,1,0,0,0,3,30,3
2016,6,SF,REG,BUF,187,1,0,-3.769963876194648,133,0,-0.7902829603408463,3,0,0,0,0,6,52,2
2016,6,TEN,REG,CLE,284,3,1,12.73639543882075,137,1,-2.78941004734952,6,0,0,0,0,7,96,3
2016,6,WAS,REG,PHI,263,2,1,1.1329462910166779,230,1,3.388329813577002,5,0,0,0,0,9,75,3
2016,7,ARI,REG,SEA,342,0,0,-0.6436458750600433,132,0,-8.215073214611039,1,0,0,0,0,6,45,5
2016,7,ATL,REG,LAC,273,1,1,3.3123198257977426,130,1,-1.6770585140911862,4,1,0,0,0,9,70,5
2016,7,BAL,REG,NYJ,248,0,2,-15.974303773115695,11,0,-5.441989206010476,5,0,0,4,0,4,35,5
2016,7,BUF,REG,MIA,221,1,0,2.3384019387034654,67,2,1.3152376477082726,1,0,0,0,0,6,45,3
2016,7,CHI,REG,GB,130,0,2,-8.936018949018425,69,0,-2.027286613592878,2,0,0,0,0,10,108,3
2016,7,CIN,REG,CLE,308,2,0,12.429358238048405,271,2,12.578976982447784,2,2,0,2,0,3,30,3
2016,7,CLE,REG,CIN,182,0,2,-1.4068442630814388,180,2,5.5654905857518315,3,0,0,0,0,5,35,3
2016,7,DEN,REG,HOU,157,1,0,1.975954123974292,190,2,3.8044799090245243,0,0,0,0,0,7,83,4
2016,7,DET,REG,WAS,266,1,0,8.525618131361668,94,1,-0.03142008925560491,2,0,0,0,0,4,30,4
2016,7,GB,REG,CHI,326,3,0,8.484408111533558,103,0,0.509667278121924,1,2,0,1,0,9,56,4
2016,7,HOU,REG,DEN,131,0,0,-17.437960670742623,140,0,-0.24115155031904578,0,0,0,0,0,2,15,3
2016,7,IND,REG,TEN,353,3,0,16.1675118700674,81,0,-1.2212619663914666,3,0,0,0,0,12,131,1
2016,7,JAX,REG,LV,246,1,2,-8.293973807001898,105,0,0.23640693875495344,0,0,0,1,0,13,112,4
2016,7,KC,REG,NO,214,2,0,10.792347684968263,112,0,-1.4164681663964749,1,1,1,0,0,4,30,5
2016,7,LA,REG,NYG,291,1,4,-15.83173104111836,74,0,-0.4272788396338001,0,0,0,1,0,8,43,4
2016,7,LAC,REG,ATL,371,1,1,7.075781600590942,78,2,-2.299812942954029,3,1,0,0,0,3,14,3
2016,7,LV,REG,JAX,200,1,0,1.937849020647671,144,2,0.7711245325626805,1,2,0,0,0,11,117,5
2016,7,MIA,REG,BUF,204,1,0,6.33235176613815,256,2,6.06864779809257,4,0,0,0,0,13,116,4
2016,7,MIN,REG,PHI,224,1,1,-19.288233440431245,93,0,-3.340765936183743,0,2,0,1,0,7,56,3
2016,7,NE,REG,PIT,222,2,0,13.94053770788014,140,2,4.897289834916592,0,1,0,1,0,4,40,1
2016,7,NO,REG,KC,367,3,1,12.63770167477196,104,0,-3.790820680267643,0,0,0,1,0,10,75,5
2016,7,NYG,REG,LA,196,0,0,-2.230522930170401,36,1,-2.264095969556365,3,4,1,0,0,3,33,3
2016,7,NYJ,REG,BAL,215,2,0,0.03327865535946173,155,1,-5.647111910802778,2,2,0,0,0,4,25,3
2016,7,PHI,REG,MIN,138,1,2,-6.552153912091054,101,0,-12.33370629388595,6,1,0,0,0,7,53,3
2016,7,PIT,REG,NE,281,1,1,-0.019070924020403446,94,0,-1.2876277179457247,0,0,0,0,0,10,85,5
2016,7,SEA,REG,ARI,225,0,0,-5.845648136716722,52,0,-5.331786989673169,4,0,0,0,0,10,90,3
2016,7,SF,REG,TB,143,1,1,-14.25785536442249,160,1,6.009451161429752,2,1,0,1,0,4,31,6
2016,7,TB,REG,SF,269,3,1,15.283660001831402,249,1,0.1588240473647602,4,1,0,2,0,7,78,3
2016,7,TEN,REG,IND,232,2,0,-1.5776160593854507,124,1,1.9838469703972805,2,0,0,0,0,6,38,5
2016,7,WAS,REG,DET,301,1,0,12.003612380462132,130,1,-5.295387553342152,3,0,0,0,0,4,20,4
2016,8,ARI,REG,CAR,363,3,1,-3.6309048544643447,24,0,-2.3072866934817284,1,0,0,0,0,10,88,5
2016,8,ATL,REG,GB,288,3,0,11.877728334354126,90,1,0.9097533095483668,3,0,0,0,0,7,46,2
2016,8,BUF,REG,NE,218,0,0,-9.73669025548277,167,3,11.620477206917712,5,0,0,0,0,12,84,4
2016,8,CAR,REG,ARI,212,0,0,2.529531656883514,141,2,-3.5999171027506236,8,1,0,0,0,5,40,5
2016,8,CHI,REG,MIN,252,1,0,8.461766555736629,158,1,-0.8558241734281182,5,0,0,0,0,2,20,3
2016,8,CIN,REG,WAS,284,1,1,4.387458785700817,152,3,6.3853865236160345,1,1,0,1,0,7,85,5
2016,8,CLE,REG,NYJ,345,2,2,5.068766841159095,68,1,-2.890180546768897,2,0,0,0,0,2,10,6
2016,8,DAL,REG,PHI,287,2,1,0.437900886158495,187,1,6.267696511553368,3,0,0,0,0,11,84,5
2016,8,DEN,REG,LAC,276,0,1,-8.253082427477905,57,2,-4.920247648522491,4,3,1,1,0,6,45,3
2016,8,DET,REG,HOU,240,1,0,-1.176738915602467,58,0,-1.6357496965210885,3,1,0,0,0,8,75,4
2016,8,GB,REG,ATL,246,4,0,9.890811607183423,108,0,4.198627911148839,2,0,0,0,0,6,68,4
2016,8,HOU,REG,DET,186,1,1,-0.6808269784641205,105,1,-3.8453365797467995,1,0,0,2,0,6,49,3
2016,8,IND,REG,KC,210,2,1,-9.164954215986654,105,0,-2.5984659984824248,3,0,0,1,0,5,45,4
2016,8,JAX,REG,TEN,337,3,0,6.656667844508775,48,0,1.4537786646252497,0,0,0,1,0,7,75,4
2016,8,KC,REG,IND,350,3,0,13.575183676557074,88,0,-4.239708760737203,6,1,0,0,0,6,40,3
2016,8,LAC,REG,DEN,267,2,3,-22.314109496304567,123,0,0.04314532951684669,1,1,1,0,0,8,52,2
2016,8,LV,REG,TB,513,4,0,15.033301797773683,128,0,1.241909971967524,2,0,0,0,0,23,200,2
2016,8,MIN,REG,CHI,228,1,0,0.7700674544468873,57,0,-3.3765099212760106,1,0,0,0,0,1,10,4
2016,8,NE,REG,BUF,315,4,0,19.99670640097869,72,1,-2.8750643472885713,2,0,0,0,0,10,116,4
