season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2017,1,ARI,REG,DET,268,1,3,-10.9967784725128,45,1,-8.373068938497454,1,1,1,0,0,6,55,3
2017,1,ATL,REG,CHI,321,1,0,13.515724543434727,64,1,-0.9315814360499726,4,0,0,0,0,8,73,2
2017,1,BAL,REG,CIN,121,1,1,-0.33616890582106107,157,1,-4.012847740901634,5,4,0,1,0,11,85,6
2017,1,BUF,REG,NYJ,224,2,1,4.1057172828004695,190,1,0.08177497177591331,1,2,0,0,0,6,50,1
2017,1,CAR,REG,SF,171,2,1,3.073757070234946,116,0,-6.2420909850685025,4,1,0,0,0,5,40,4
2017,1,CHI,REG,ATL,213,1,0,-6.959356361303449,125,1,7.854303300671745,2,0,0,0,0,4,40,3
2017,1,CIN,REG,BAL,170,0,4,-29.3641997606901,77,0,-0.969360011338722,1,1,0,0,0,9,66,3
2017,1,CLE,REG,PIT,222,1,1,-2.4921993902535178,57,1,-6.279371841043935,1,1,0,1,0,4,61,4
2017,1,DAL,REG,NYG,268,1,0,6.06987413954772,129,0,-0.354793262395813,3,1,0,0,0,5,50,3
2017,1,DEN,REG,LAC,219,2,1,5.648910077914657,140,1,-6.170849684101995,1,1,0,0,0,3,62,2
2017,1,DET,REG,ARI,292,4,1,-2.884408280519155,82,0,-9.061963856933172,1,3,1,0,0,10,100,4
2017,1,GB,REG,SEA,311,1,1,2.171717921037695,84,1,-4.397628230857663,3,0,0,0,0,8,70,5
2017,1,HOU,REG,JAX,164,1,1,-38.54541152573074,93,0,-0.2874407809576951,0,0,0,0,0,9,94,5
2017,1,IND,REG,LA,179,0,2,-20.478801420731987,75,1,-3.308261242345907,1,0,0,0,0,4,20,1
2017,1,JAX,REG,HOU,125,1,0,1.9233279938492998,155,1,-1.6050810728859854,10,1,0,0,0,10,89,3
2017,1,KC,REG,NE,368,4,0,17.56072515103733,185,2,1.4235623835702427,3,0,0,1,0,15,139,3
2017,1,LA,REG,IND,318,1,0,10.529101185994753,63,2,-6.125813516924468,4,2,2,1,1,7,50,3
2017,1,LAC,REG,DEN,192,3,1,2.61878241105674,64,0,-6.520756739249919,4,1,0,0,0,4,40,6
2017,1,LV,REG,TEN,262,2,0,9.318015027690697,109,0,0.14448643865770627,1,0,0,2,0,5,49,4
2017,1,MIN,REG,NO,346,3,0,21.096104468501192,129,0,-6.460195950290654,1,0,0,0,0,5,50,2
2017,1,NE,REG,KC,267,0,0,1.7539015571237542,124,3,-7.057121961168399,3,0,0,0,0,6,55,3
2017,1,NO,REG,MIN,291,1,0,9.74175846369394,60,0,-3.2627377533025945,1,0,0,0,0,6,52,6
2017,1,NYG,REG,DAL,220,0,1,-6.144037329682906,35,0,-1.2745542035554536,1,0,0,0,0,6,55,3
2017,1,NYJ,REG,BUF,187,0,2,-12.847889092306808,38,1,2.08468882762827,2,1,0,2,0,5,62,3
2017,1,PHI,REG,WAS,307,2,1,9.532346612810954,58,0,-12.815096468014913,4,1,0,0,0,8,76,4
2017,1,PIT,REG,CLE,263,2,1,4.366299214656465,35,0,-7.395271590678021,7,1,0,0,0,13,143,3
2017,1,SEA,REG,GB,158,0,0,-10.328035497570497,90,0,-2.1672046545427293,4,1,0,0,0,8,50,5
2017,1,SF,REG,CAR,193,0,1,-15.565704636508599,51,0,-6.751689852331765,0,1,0,0,0,10,74,5
2017,1,TEN,REG,LV,256,0,0,4.67399288357085,95,1,-1.5075765463740547,2,0,0,0,0,5,49,3
2017,1,WAS,REG,PHI,240,1,1,-14.475259981565966,64,0,-1.4910543245496228,2,1,1,1,0,2,15,5
2017,2,ARI,REG,IND,332,1,1,1.3363821162992875,83,0,-3.9369772638480893,4,1,0,0,0,6,41,5
2017,2,ATL,REG,GB,252,1,0,8.631228226321229,141,2,2.700513889081776,3,1,0,0,0,6,34,5
2017,2,BAL,REG,CLE,217,2,1,6.668946375061708,136,1,-8.972253790241666,3,4,0,0,0,7,45,5
2017,2,BUF,REG,CAR,125,0,0,-5.8643836536692895,69,0,-7.6008087820373476,6,0,0,1,0,5,44,4
2017,2,CAR,REG,BUF,228,0,0,-0.9601474573755713,77,0,-6.4129496510577155,3,0,0,0,0,6,40,3
2017,2,CHI,REG,TB,301,1,2,-6.689081509364769,20,0,-8.488519730861299,2,0,0,1,0,8,59,2
2017,2,CIN,REG,HOU,224,0,0,-9.405793932922073,82,0,-9.94217355136061,3,0,0,0,0,7,45,5
2017,2,CLE,REG,BAL,300,1,4,-13.495710171497304,93,0,-0.735757183865644,2,1,0,1,0,11,65,5
2017,2,DAL,REG,DEN,238,2,2,-18.654668390398577,40,0,-4.098029930668417,2,1,0,0,0,8,69,5
2017,2,DEN,REG,DAL,231,4,1,5.706209659112172,178,1,-0.24864831901504658,2,2,1,0,0,8,61,1
2017,2,DET,REG,NYG,122,2,0,-0.9135724754846981,138,0,-3.392242605390493,5,1,0,0,0,6,50,1
2017,2,GB,REG,ATL,343,2,1,4.398551010917802,59,1,1.011352684290614,3,0,0,0,0,10,70,3
2017,2,HOU,REG,CIN,125,0,0,-4.7893993583606225,168,1,-3.731500682874607,3,0,0,0,0,9,61,4
2017,2,IND,REG,ARI,216,0,1,-6.008176432997461,76,1,-4.534552013326902,4,1,0,0,0,8,70,5
2017,2,JAX,REG,TEN,223,1,2,-10.573254897669646,99,1,2.3290803819545545,1,1,0,0,0,10,99,1
2017,2,KC,REG,PHI,251,1,0,4.083273499759162,112,2,4.020080793066882,6,1,0,0,0,5,40,5
