season,week,team,season_type,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_epa,rushing_yards,rushing_tds,rushing_epa,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,penalties,penalty_yards,timeouts
2025,1,LV,REG,NE,362,1,1,14.945327814546477,56,1,-7.367797683403163,4,1,0,0,0,9,77,5
2025,1,MIA,REG,IND,146,1,2,-16.14256922087213,78,0,4.07183802803047,1,0,0,0,0,3,15,5
2025,1,MIN,REG,CHI,143,2,1,-9.816290898994502,120,1,0.7950888272025622,2,0,0,0,0,8,50,5
2025,1,NE,REG,LV,287,1,1,-0.32563244291394744,60,0,-4.167519669630565,4,1,0,0,0,8,70,5
2025,1,NO,REG,ARI,214,0,0,-3.9408611252955135,107,1,0.8023695741139818,5,0,0,0,0,13,89,3
2025,1,NYG,REG,WAS,168,0,0,-11.39383654077999,74,0,-3.555864180030767,3,0,0,0,0,6,35,5
2025,1,NYJ,REG,PIT,218,1,0,10.05393822364579,182,3,3.5124690002818104,4,0,0,0,0,7,74,4
2025,1,PHI,REG,DAL,152,0,0,1.5907520360172063,158,3,6.04487540962873,0,0,0,0,0,9,110,3
2025,1,PIT,REG,NYJ,244,4,0,10.20475524963341,53,0,-3.0508692141156644,1,0,0,0,0,4,26,4
2025,1,SEA,REG,SF,150,0,0,-6.831034911036733,84,1,-2.973436875258346,1,2,0,0,0,4,30,5
2025,1,SF,REG,SEA,277,2,2,13.329884157278123,119,0,-5.458840667270124,1,0,0,1,0,9,61,2
2025,1,TB,REG,ATL,167,3,0,5.766234403595268,101,0,0.5059995500487275,1,0,0,0,0,5,60,5
2025,1,TEN,REG,DEN,112,0,0,-13.389458418787804,71,0,-9.17674626053992,1,2,0,0,0,13,131,5
2025,1,WAS,REG,NYG,233,1,0,1.364757596165873,220,2,7.834049331839196,2,0,0,0,0,12,89,6
2025,2,ARI,REG,CAR,220,1,1,6.139767758614543,82,1,-0.17023573273456716,3,1,0,0,0,12,96,3
2025,2,ATL,REG,MIN,135,0,0,-3.2441715903873147,218,1,6.12384862778179,6,2,0,0,0,5,29,4
2025,2,BAL,REG,CLE,225,4,0,9.342703126255497,45,0,-3.0972603702684864,2,1,0,0,0,6,28,4
2025,2,BUF,REG,NYJ,180,0,0,0.27227155733545283,224,3,9.725426063800747,4,0,0,0,0,6,69,4
2025,2,CAR,REG,ARI,328,3,1,3.2342329092731377,49,0,-4.658607418095693,1,1,0,0,0,7,83,5
2025,2,CHI,REG,DET,234,2,1,-0.06921279421658255,134,1,-10.55241193177062,0,0,0,0,0,8,50,1
2025,2,CIN,REG,JAX,317,3,3,-1.8282178881594828,48,1,1.3624283743847627,1,2,0,0,0,3,29,3
2025,2,CLE,REG,BAL,218,2,1,-23.316518904513376,115,0,4.384331928042229,3,0,0,0,0,6,42,2
2025,2,DAL,REG,NYG,361,2,1,10.098487662582055,135,2,0.9983154268064145,2,1,0,0,0,12,106,7
2025,2,DEN,REG,IND,206,3,1,8.345343489918493,118,1,2.0129898277227767,1,0,0,0,0,8,83,3
2025,2,DET,REG,CHI,334,5,0,24.103420304085986,177,2,-0.35298650549658195,4,1,0,0,0,3,28,3
2025,2,GB,REG,WAS,292,2,0,6.662380209949733,135,1,1.2424638609575576,4,0,0,0,0,10,77,2
2025,2,HOU,REG,TB,207,1,0,-4.481482616525894,84,1,1.4734649395104498,4,0,0,0,0,6,45,2
2025,2,IND,REG,DEN,316,1,0,10.95338626059685,167,1,-0.8950309250502064,0,1,0,0,0,11,68,4
2025,2,JAX,REG,CIN,271,3,2,5.005488552057198,139,0,1.5001768789282717,3,3,0,0,0,6,55,5
2025,2,KC,REG,PHI,187,1,1,-7.1535654113225045,121,1,-0.55819323484677,1,0,0,0,0,6,45,4
2025,2,LA,REG,TEN,298,2,1,9.779970589626963,149,2,6.441171789570944,5,0,0,0,0,4,29,5
2025,2,LAC,REG,LV,242,2,0,10.168125412291895,81,0,-15.545511525741837,3,3,0,0,0,6,33,3
2025,2,LV,REG,LAC,180,0,3,-23.067928140179568,68,0,-2.4044838724657893,2,0,0,0,0,5,47,5
2025,2,MIA,REG,NE,315,2,1,9.932129502697004,61,0,-1.0982281458564103,3,0,0,0,0,10,65,5
2025,2,MIN,REG,ATL,158,0,2,-17.96655729044881,78,0,-2.743778312113136,3,0,0,1,0,8,50,5
2025,2,NE,REG,MIA,230,2,0,14.990500148140681,122,1,3.2374252289738505,5,1,0,0,0,12,75,4
2025,2,NO,REG,SF,207,3,0,-2.823341653949246,121,0,2.2594495065277442,3,0,0,0,0,7,45,4
2025,2,NYG,REG,DAL,450,3,1,17.073441614049575,84,1,-2.6640637270756997,3,1,0,0,0,14,160,6
2025,2,NYJ,REG,BUF,83,1,0,-4.127607465197798,100,0,-9.752684976267638,1,0,0,0,0,5,35,4
2025,2,PHI,REG,KC,101,0,0,-4.85998605615568,122,2,2.4358081016107462,2,1,0,0,0,6,48,5
2025,2,PIT,REG,SEA,215,1,2,-7.798906615701059,72,0,-4.128408530410377,2,2,0,0,0,2,15,3
2025,2,SEA,REG,PIT,295,2,2,2.854062096416647,117,1,1.8983401061268523,3,2,0,0,0,2,10,3
2025,2,SF,REG,NO,279,3,0,2.688142357473266,77,0,-3.4588275047717616,3,0,0,0,0,5,40,4
2025,2,TB,REG,HOU,215,2,0,-0.643385174034916,169,1,10.471795816905797,3,0,0,0,0,7,45,4
2025,2,TEN,REG,LA,175,1,0,-6.7339741762074565,109,0,-1.183518824098611,1,1,0,0,0,10,62,6
2025,2,WAS,REG,GB,200,2,0,-9.158630191520102,51,0,-2.615707643679343,2,0,0,0,0,5,30,3
2025,3,ARI,REG,SF,159,1,0,-0.6223325733576581,106,0,-0.08796402605366893,1,1,0,0,1,5,30,2
2025,3,ATL,REG,CAR,201,0,2,-21.848133884173095,132,0,-0.5324786291457713,1,0,0,0,0,3,23,4
2025,3,BUF,REG,MIA,213,3,0,10.64952215948613,157,1,5.155296267549694,0,1,0,1,0,3,35,5
2025,3,CAR,REG,ATL,121,0,0,-2.4837949486153077,110,2,2.0001413919962943,0,2,1,1,0,6,55,1
2025,3,CHI,REG,DAL,298,4,0,17.979574728623284,87,0,-1.3850439606467262,2,3,0,0,0,6,41,0
2025,3,CIN,REG,MIN,140,1,2,-19.309545476528342,53,0,-7.13378103642026,3,0,0,0,0,4,45,4
2025,3,CLE,REG,GB,142,0,1,-8.7097985782642,96,1,0.6838430766802048,5,1,0,0,0,8,90,5
2025,3,DAL,REG,CHI,292,1,3,-2.622585613511912,121,0,-0.0649206715170294,0,0,0,0,0,4,25,6
2025,3,DEN,REG,LAC,153,1,0,-1.5255322747893847,118,1,-0.6456146537093446,5,1,0,0,0,10,90,5
2025,3,GB,REG,CLE,183,1,1,-0.9422872209794448,81,0,-3.799871798521092,2,1,0,0,0,14,75,6
2025,3,HOU,REG,JAX,204,1,2,-4.190346033706602,87,0,-3.3823644383228384,2,1,0,0,0,7,66,3
2025,3,IND,REG,TEN,228,1,0,10.818640147236174,137,3,4.743311626029598,4,1,1,0,0,4,23,4
2025,3,JAX,REG,HOU,222,0,1,-9.546405788773784,86,2,-1.065763392224918,2,2,0,0,0,9,70,4
2025,3,KC,REG,NYG,224,1,0,8.23080711069923,105,1,0.2622928078926634,2,2,0,0,0,8,85,3
2025,3,LA,REG,PHI,196,2,1,-2.479092506006727,160,0,0.2149729178819637,4,0,0,0,0,4,41,3
2025,3,LAC,REG,DEN,300,1,1,-2.268005521207694,106,1,-0.8235848121911684,2,0,0,0,0,3,25,2
2025,3,LV,REG,WAS,289,3,0,12.24070766654052,93,0,-9.361083445328287,1,0,0,0,0,6,54,5
2025,3,MIA,REG,BUF,146,2,1,0.14744083787081763,130,1,3.01154395902995,2,0,0,0,0,6,57,5
2025,3,MIN,REG,CIN,202,2,0,5.620568110327859,169,2,1.4008431592956185,4,2,1,0,0,13,105,2
2025,3,NE,REG,PIT,268,2,1,1.4129189930099528,119,0,-12.592828947701491,0,1,0,0,0,7,54,2
2025,3,NO,REG,SEA,218,1,1,-0.3314016877513537,79,0,-8.009121739596594,0,0,0,0,0,11,77,3
2025,3,NYG,REG,KC,160,0,2,-14.818524984584656,130,1,-0.422504970704646,1,0,0,0,0,7,82,7
2025,3,NYJ,REG,TB,197,2,1,-7.886901567328738,99,0,-3.53839694254566,1,0,0,0,0,7,81,6
2025,3,PHI,REG,LA,226,3,0,-0.21159855952998619,86,1,1.259862583305221,1,1,0,0,0,5,50,3
2025,3,PIT,REG,NE,139,2,1,0.19340494932839647,64,1,-2.5897415331273805,5,1,0,0,0,8,59,3
2025,3,SEA,REG,NO,233,2,0,16.074012299435225,87,2,-8.585932296817191,2,1,0,0,0,8,70,1
2025,3,SF,REG,ARI,284,1,1,1.5022151318471164,73,0,-4.746350501456151,1,0,0,0,0,5,69,5
2025,3,TB,REG,NYJ,233,1,0,8.269022356935064,122,0,-6.91463324007844,4,1,1,0,0,14,124,3
2025,3,TEN,REG,IND,219,1,1,-12.524410886228843,86,1,1.3147960329661146,0,0,0,0,0,8,68,1
2025,3,WAS,REG,LV,207,1,0,10.782450092576104,201,3,4.011520361507493,5,0,0,0,0,7,54,5
